customer_id,customer_name,region,segment
CUST-JOIN-1325,Freight Account 1325,Asia Pacific,Startup
CUST-JOIN-1326,Freight Account 1326,Asia Pacific,Startup
CUST-JOIN-1327,Freight Account 1327,Asia Pacific,SMB
CUST-JOIN-1328,Freight Account 1328,North America,Startup
CUST-JOIN-1329,Freight Account 1329,Asia Pacific,Startup
CUST-JOIN-1330,Freight Account 1330,Asia Pacific,SMB
CUST-JOIN-1331,Freight Account 1331,Europe,Startup
CUST-JOIN-1332,Freight Account 1332,North America,Enterprise
CUST-JOIN-1333,Freight Account 1333,North America,Startup
CUST-JOIN-1334,Freight Account 1334,Asia Pacific,SMB
CUST-JOIN-1335,Freight Account 1335,North America,SMB
CUST-JOIN-1336,Freight Account 1336,Asia Pacific,Startup
CUST-JOIN-1337,Freight Account 1337,Asia Pacific,SMB
CUST-JOIN-1338,Freight Account 1338,North America,SMB
CUST-JOIN-1339,Freight Account 1339,Asia Pacific,Startup
CUST-JOIN-1340,Freight Account 1340,North America,SMB
CUST-JOIN-1341,Freight Account 1341,North America,SMB
CUST-JOIN-1342,Freight Account 1342,Europe,SMB
CUST-JOIN-1343,Freight Account 1343,North America,Enterprise
CUST-JOIN-1344,Freight Account 1344,North America,Enterprise
CUST-JOIN-1345,Freight Account 1345,North America,SMB
CUST-JOIN-1346,Freight Account 1346,Asia Pacific,Startup
CUST-JOIN-1347,Freight Account 1347,Europe,SMB
CUST-JOIN-1348,Freight Account 1348,Europe,SMB
CUST-JOIN-1349,Freight Account 1349,Europe,Enterprise
CUST-JOIN-1350,Freight Account 1350,Europe,Startup
CUST-JOIN-1351,Freight Account 1351,Asia Pacific,Enterprise
CUST-JOIN-1352,Freight Account 1352,Europe,Startup
CUST-JOIN-1353,Freight Account 1353,Asia Pacific,Startup
CUST-JOIN-1354,Freight Account 1354,North America,Startup
CUST-JOIN-1355,Freight Account 1355,Asia Pacific,Startup
CUST-JOIN-1356,Freight Account 1356,North America,SMB
CUST-JOIN-1357,Freight Account 1357,Asia Pacific,SMB
CUST-JOIN-1358,Freight Account 1358,Europe,Startup
CUST-JOIN-1359,Freight Account 1359,Europe,Startup
CUST-JOIN-1360,Freight Account 1360,Asia Pacific,Startup
CUST-JOIN-1361,Freight Account 1361,North America,SMB
CUST-JOIN-1362,Freight Account 1362,North America,Startup
CUST-JOIN-1363,Freight Account 1363,Asia Pacific,Enterprise
CUST-JOIN-1364,Freight Account 1364,North America,Startup
CUST-JOIN-1365,Freight Account 1365,Europe,Enterprise
CUST-JOIN-1366,Freight Account 1366,Asia Pacific,Startup
CUST-JOIN-1367,Freight Account 1367,Europe,SMB
CUST-JOIN-1368,Freight Account 1368,North America,Startup
CUST-JOIN-1369,Freight Account 1369,North America,SMB
CUST-JOIN-1370,Freight Account 1370,Asia Pacific,Startup
CUST-JOIN-1371,Freight Account 1371,Asia Pacific,Startup
CUST-JOIN-1372,Freight Account 1372,North America,Enterprise
CUST-JOIN-1373,Freight Account 1373,North America,Startup
CUST-JOIN-1374,Freight Account 1374,North America,SMB
CUST-JOIN-1375,Freight Account 1375,North America,Startup
CUST-JOIN-1376,Freight Account 1376,North America,SMB
CUST-JOIN-1377,Freight Account 1377,Europe,Startup
CUST-JOIN-1378,Freight Account 1378,Asia Pacific,Startup
CUST-JOIN-1379,Freight Account 1379,Europe,Startup
CUST-JOIN-1380,Freight Account 1380,Europe,SMB
CUST-JOIN-1381,Freight Account 1381,Europe,Startup
CUST-JOIN-1382,Freight Account 1382,North America,Startup
CUST-JOIN-1383,Freight Account 1383,Asia Pacific,Startup
CUST-JOIN-1384,Freight Account 1384,Europe,Startup
CUST-JOIN-1385,Freight Account 1385,Europe,Startup
CUST-JOIN-1386,Freight Account 1386,North America,SMB
CUST-JOIN-1387,Freight Account 1387,Europe,Enterprise
CUST-JOIN-1388,Freight Account 1388,Europe,SMB
CUST-JOIN-1389,Freight Account 1389,Europe,Startup
CUST-JOIN-1390,Freight Account 1390,Asia Pacific,Enterprise
CUST-JOIN-1391,Freight Account 1391,North America,Startup
CUST-JOIN-1392,Freight Account 1392,Asia Pacific,Startup
CUST-JOIN-1393,Freight Account 1393,Asia Pacific,Startup
CUST-JOIN-1394,Freight Account 1394,North America,SMB
CUST-JOIN-1395,Freight Account 1395,North America,SMB
CUST-JOIN-1396,Freight Account 1396,Europe,SMB
CUST-JOIN-1397,Freight Account 1397,Europe,Startup
CUST-JOIN-1398,Freight Account 1398,North America,SMB
CUST-JOIN-1399,Freight Account 1399,North America,Startup
CUST-JOIN-1400,Freight Account 1400,Europe,Startup
CUST-JOIN-1401,Freight Account 1401,North America,SMB
CUST-JOIN-1402,Freight Account 1402,North America,SMB
CUST-JOIN-1403,Freight Account 1403,North America,Startup
CUST-JOIN-1404,Freight Account 1404,Asia Pacific,SMB
CUST-JOIN-1405,Freight Account 1405,Europe,Startup
CUST-JOIN-1406,Freight Account 1406,Europe,Startup
CUST-JOIN-1407,Freight Account 1407,Asia Pacific,Startup
CUST-JOIN-1408,Freight Account 1408,North America,Startup
CUST-JOIN-1409,Freight Account 1409,North America,Enterprise
CUST-JOIN-1410,Freight Account 1410,Asia Pacific,Startup
CUST-JOIN-1411,Freight Account 1411,Europe,Startup
CUST-JOIN-1412,Freight Account 1412,North America,Startup
CUST-JOIN-1413,Freight Account 1413,North America,SMB
CUST-JOIN-1414,Freight Account 1414,North America,Enterprise
CUST-JOIN-1415,Freight Account 1415,Europe,SMB
CUST-JOIN-1416,Freight Account 1416,North America,Startup
CUST-JOIN-1417,Freight Account 1417,Europe,Enterprise
CUST-JOIN-1418,Freight Account 1418,Asia Pacific,Startup
CUST-JOIN-1419,Freight Account 1419,North America,SMB
CUST-JOIN-1420,Freight Account 1420,Asia Pacific,Startup
CUST-JOIN-1421,Freight Account 1421,Asia Pacific,SMB
CUST-JOIN-1422,Freight Account 1422,North America,Enterprise
CUST-JOIN-1423,Freight Account 1423,Europe,SMB
CUST-JOIN-1424,Freight Account 1424,Asia Pacific,SMB
CUST-JOIN-1425,Freight Account 1425,Asia Pacific,Startup
CUST-JOIN-1426,Freight Account 1426,North America,Startup
CUST-JOIN-1427,Freight Account 1427,Asia Pacific,Startup
CUST-JOIN-1428,Freight Account 1428,Asia Pacific,Startup
CUST-JOIN-1429,Freight Account 1429,North America,Startup
CUST-JOIN-1430,Freight Account 1430,North America,SMB
CUST-JOIN-1431,Freight Account 1431,Europe,SMB
CUST-JOIN-1432,Freight Account 1432,North America,SMB
CUST-JOIN-1433,Freight Account 1433,Europe,SMB
CUST-JOIN-1434,Freight Account 1434,Europe,Enterprise
CUST-JOIN-1435,Freight Account 1435,North America,SMB
CUST-JOIN-1436,Freight Account 1436,Asia Pacific,SMB
CUST-JOIN-1437,Freight Account 1437,Europe,Startup
CUST-JOIN-1438,Freight Account 1438,North America,Startup
CUST-JOIN-1439,Freight Account 1439,Asia Pacific,Startup
CUST-JOIN-1440,Freight Account 1440,Asia Pacific,Enterprise
CUST-JOIN-1441,Freight Account 1441,Asia Pacific,SMB
CUST-JOIN-1442,Freight Account 1442,North America,Startup
CUST-JOIN-1443,Freight Account 1443,North America,Enterprise
CUST-JOIN-1444,Freight Account 1444,Europe,Startup
CUST-JOIN-1445,Freight Account 1445,Europe,SMB
CUST-JOIN-1446,Freight Account 1446,Asia Pacific,Startup
CUST-JOIN-1447,Freight Account 1447,Europe,Startup
CUST-JOIN-1448,Freight Account 1448,North America,Enterprise
CUST-JOIN-1449,Freight Account 1449,North America,SMB
CUST-JOIN-1450,Freight Account 1450,Asia Pacific,SMB
CUST-JOIN-1451,Freight Account 1451,Europe,Startup
CUST-JOIN-1452,Freight Account 1452,Asia Pacific,SMB
CUST-JOIN-1453,Freight Account 1453,North America,SMB
CUST-JOIN-1454,Freight Account 1454,Asia Pacific,SMB
CUST-JOIN-1455,Freight Account 1455,Asia Pacific,Startup
CUST-JOIN-1456,Freight Account 1456,Asia Pacific,SMB
CUST-JOIN-1457,Freight Account 1457,Asia Pacific,Startup
CUST-JOIN-1458,Freight Account 1458,Europe,SMB
CUST-JOIN-1459,Freight Account 1459,Asia Pacific,Startup
CUST-JOIN-1460,Freight Account 1460,Asia Pacific,Startup
CUST-JOIN-1461,Freight Account 1461,Europe,Startup
CUST-JOIN-1462,Freight Account 1462,North America,Startup
CUST-JOIN-1463,Freight Account 1463,Europe,SMB
CUST-JOIN-1464,Freight Account 1464,North America,Startup
CUST-JOIN-1465,Freight Account 1465,Asia Pacific,Startup
CUST-JOIN-1466,Freight Account 1466,Europe,Startup
CUST-JOIN-1467,Freight Account 1467,Europe,SMB
CUST-JOIN-1468,Freight Account 1468,Asia Pacific,Startup
CUST-JOIN-1469,Freight Account 1469,Asia Pacific,Startup
CUST-JOIN-1470,Freight Account 1470,Asia Pacific,SMB
CUST-JOIN-1471,Freight Account 1471,Asia Pacific,SMB
CUST-JOIN-1472,Freight Account 1472,Asia Pacific,SMB
CUST-JOIN-1473,Freight Account 1473,Europe,Startup
CUST-JOIN-1474,Freight Account 1474,Europe,Startup
CUST-JOIN-1475,Freight Account 1475,North America,Startup
CUST-JOIN-1476,Freight Account 1476,Europe,Startup
CUST-JOIN-1477,Freight Account 1477,Asia Pacific,Startup
CUST-JOIN-1478,Freight Account 1478,Asia Pacific,Enterprise
CUST-JOIN-1479,Freight Account 1479,Europe,SMB
CUST-JOIN-1480,Freight Account 1480,North America,Startup
CUST-JOIN-1481,Freight Account 1481,Europe,Startup
CUST-JOIN-1482,Freight Account 1482,Europe,Startup
CUST-JOIN-1483,Freight Account 1483,Asia Pacific,SMB
CUST-JOIN-1484,Freight Account 1484,Europe,Startup
CUST-JOIN-1485,Freight Account 1485,Asia Pacific,Startup
CUST-JOIN-1486,Freight Account 1486,North America,Enterprise
CUST-JOIN-1487,Freight Account 1487,Asia Pacific,Startup
CUST-JOIN-1488,Freight Account 1488,Asia Pacific,Enterprise
CUST-JOIN-1489,Freight Account 1489,Asia Pacific,Startup
CUST-JOIN-1490,Freight Account 1490,North America,SMB
CUST-JOIN-1491,Freight Account 1491,North America,Startup
CUST-JOIN-1492,Freight Account 1492,Europe,SMB
CUST-JOIN-1493,Freight Account 1493,Europe,Enterprise
CUST-JOIN-1494,Freight Account 1494,Europe,Startup
CUST-JOIN-1495,Freight Account 1495,North America,SMB
CUST-JOIN-1496,Freight Account 1496,North America,Startup
CUST-JOIN-1497,Freight Account 1497,Asia Pacific,Startup
CUST-JOIN-1498,Freight Account 1498,Europe,Startup
CUST-JOIN-1499,Freight Account 1499,Europe,SMB
CUST-JOIN-1500,Freight Account 1500,North America,Startup
CUST-JOIN-1501,Freight Account 1501,North America,SMB
CUST-JOIN-1502,Freight Account 1502,Asia Pacific,Startup
CUST-JOIN-1503,Freight Account 1503,Asia Pacific,SMB
CUST-JOIN-1504,Freight Account 1504,Asia Pacific,SMB
CUST-JOIN-1505,Freight Account 1505,Europe,Enterprise
CUST-JOIN-1506,Freight Account 1506,North America,Startup
CUST-JOIN-1507,Freight Account 1507,Asia Pacific,SMB
CUST-JOIN-1508,Freight Account 1508,North America,Startup
CUST-JOIN-1509,Freight Account 1509,North America,Startup
CUST-JOIN-1510,Freight Account 1510,Europe,Startup
CUST-JOIN-1511,Freight Account 1511,North America,Startup
CUST-JOIN-1512,Freight Account 1512,North America,SMB
CUST-JOIN-1513,Freight Account 1513,Asia Pacific,SMB
CUST-JOIN-1514,Freight Account 1514,North America,SMB
CUST-JOIN-1515,Freight Account 1515,North America,SMB
CUST-JOIN-1516,Freight Account 1516,Asia Pacific,Startup
CUST-JOIN-1517,Freight Account 1517,Asia Pacific,SMB
CUST-JOIN-1518,Freight Account 1518,North America,SMB
CUST-JOIN-1519,Freight Account 1519,Europe,Startup
CUST-JOIN-1520,Freight Account 1520,Asia Pacific,Startup
CUST-JOIN-1521,Freight Account 1521,North America,Startup
CUST-JOIN-1522,Freight Account 1522,Europe,Startup
CUST-JOIN-1523,Freight Account 1523,Europe,SMB
CUST-JOIN-1524,Freight Account 1524,North America,Startup
CUST-JOIN-1525,Freight Account 1525,North America,Startup
CUST-JOIN-1526,Freight Account 1526,Europe,Startup
CUST-JOIN-1527,Freight Account 1527,Europe,Startup
CUST-JOIN-1528,Freight Account 1528,Asia Pacific,Startup
CUST-JOIN-1529,Freight Account 1529,North America,Enterprise
CUST-JOIN-1530,Freight Account 1530,Asia Pacific,Startup
CUST-JOIN-1531,Freight Account 1531,Europe,SMB
CUST-JOIN-1532,Freight Account 1532,Europe,Startup
CUST-JOIN-1533,Freight Account 1533,North America,Startup
CUST-JOIN-1534,Freight Account 1534,Asia Pacific,Startup
CUST-JOIN-1535,Freight Account 1535,North America,Startup
CUST-JOIN-1536,Freight Account 1536,North America,Startup
CUST-JOIN-1537,Freight Account 1537,Asia Pacific,Startup
CUST-JOIN-1538,Freight Account 1538,North America,Startup
CUST-JOIN-1539,Freight Account 1539,Europe,SMB
CUST-JOIN-1540,Freight Account 1540,North America,SMB
CUST-JOIN-1541,Freight Account 1541,Europe,SMB
CUST-JOIN-1542,Freight Account 1542,Asia Pacific,Startup
CUST-JOIN-1543,Freight Account 1543,North America,SMB
CUST-JOIN-1544,Freight Account 1544,Asia Pacific,SMB
CUST-JOIN-1545,Freight Account 1545,North America,SMB
CUST-JOIN-1546,Freight Account 1546,North America,Startup
CUST-JOIN-1547,Freight Account 1547,Asia Pacific,Startup
CUST-JOIN-1548,Freight Account 1548,North America,SMB
CUST-JOIN-1549,Freight Account 1549,North America,Startup
CUST-JOIN-1550,Freight Account 1550,Europe,Startup
CUST-JOIN-1551,Freight Account 1551,North America,Startup
CUST-JOIN-1552,Freight Account 1552,Europe,Startup
CUST-JOIN-1553,Freight Account 1553,Asia Pacific,Startup
CUST-JOIN-1554,Freight Account 1554,North America,Startup
CUST-JOIN-1555,Freight Account 1555,Europe,SMB
CUST-JOIN-1556,Freight Account 1556,Europe,Startup
CUST-JOIN-1557,Freight Account 1557,Asia Pacific,Startup
CUST-JOIN-1558,Freight Account 1558,Asia Pacific,SMB
CUST-JOIN-1559,Freight Account 1559,Europe,Enterprise
CUST-JOIN-1560,Freight Account 1560,Asia Pacific,SMB
CUST-JOIN-1561,Freight Account 1561,Asia Pacific,SMB
CUST-JOIN-1562,Freight Account 1562,Asia Pacific,Startup
CUST-JOIN-1563,Freight Account 1563,Asia Pacific,Startup
CUST-JOIN-1564,Freight Account 1564,North America,SMB
CUST-JOIN-1565,Freight Account 1565,Europe,Enterprise
CUST-JOIN-1566,Freight Account 1566,North America,Startup
CUST-JOIN-1567,Freight Account 1567,Europe,SMB
CUST-JOIN-1568,Freight Account 1568,Europe,Startup
CUST-JOIN-1569,Freight Account 1569,Asia Pacific,SMB
CUST-JOIN-1570,Freight Account 1570,Asia Pacific,Startup
CUST-JOIN-1571,Freight Account 1571,Asia Pacific,Startup
CUST-JOIN-1572,Freight Account 1572,North America,SMB
CUST-JOIN-1573,Freight Account 1573,North America,SMB
CUST-JOIN-1574,Freight Account 1574,North America,Startup
CUST-JOIN-1575,Freight Account 1575,Europe,SMB
CUST-JOIN-1576,Freight Account 1576,Asia Pacific,Startup
CUST-JOIN-1577,Freight Account 1577,North America,Enterprise
CUST-JOIN-1578,Freight Account 1578,Europe,Startup
CUST-JOIN-1579,Freight Account 1579,Europe,Startup
CUST-JOIN-1580,Freight Account 1580,North America,Startup
CUST-JOIN-1581,Freight Account 1581,Asia Pacific,SMB
CUST-JOIN-1582,Freight Account 1582,North America,Startup
CUST-JOIN-1583,Freight Account 1583,North America,Startup
CUST-JOIN-1584,Freight Account 1584,Asia Pacific,Startup
CUST-JOIN-1585,Freight Account 1585,Asia Pacific,SMB
CUST-JOIN-1586,Freight Account 1586,Asia Pacific,Startup
CUST-JOIN-1587,Freight Account 1587,North America,Startup
CUST-JOIN-1588,Freight Account 1588,Asia Pacific,Startup
CUST-JOIN-1589,Freight Account 1589,Asia Pacific,SMB
CUST-JOIN-1590,Freight Account 1590,North America,SMB
CUST-JOIN-1591,Freight Account 1591,Asia Pacific,SMB
CUST-JOIN-1592,Freight Account 1592,North America,Startup
CUST-JOIN-1593,Freight Account 1593,Asia Pacific,Startup
CUST-JOIN-1594,Freight Account 1594,North America,SMB
CUST-JOIN-1595,Freight Account 1595,Asia Pacific,Startup
CUST-JOIN-1596,Freight Account 1596,North America,SMB
CUST-JOIN-1597,Freight Account 1597,Asia Pacific,Enterprise
CUST-JOIN-1598,Freight Account 1598,Asia Pacific,SMB
CUST-JOIN-1599,Freight Account 1599,Asia Pacific,Startup
CUST-JOIN-1600,Freight Account 1600,Europe,Startup
CUST-JOIN-1601,Freight Account 1601,Asia Pacific,Enterprise
CUST-JOIN-1602,Freight Account 1602,Asia Pacific,Startup
CUST-JOIN-1603,Freight Account 1603,North America,SMB
CUST-JOIN-1604,Freight Account 1604,Asia Pacific,Startup
CUST-JOIN-1605,Freight Account 1605,Europe,SMB
CUST-JOIN-1606,Freight Account 1606,North America,SMB
CUST-JOIN-1607,Freight Account 1607,North America,Startup
CUST-JOIN-1608,Freight Account 1608,Europe,SMB
CUST-JOIN-1609,Freight Account 1609,North America,Startup
CUST-JOIN-1610,Freight Account 1610,Europe,Startup
CUST-JOIN-1611,Freight Account 1611,Europe,Startup
CUST-JOIN-1612,Freight Account 1612,North America,Startup
CUST-JOIN-1613,Freight Account 1613,Asia Pacific,Startup
CUST-JOIN-1614,Freight Account 1614,Asia Pacific,Startup
CUST-JOIN-1615,Freight Account 1615,Asia Pacific,Startup
CUST-JOIN-1616,Freight Account 1616,North America,Startup
CUST-JOIN-1617,Freight Account 1617,Asia Pacific,SMB
CUST-JOIN-1618,Freight Account 1618,North America,SMB
CUST-JOIN-1619,Freight Account 1619,North America,SMB
CUST-JOIN-1620,Freight Account 1620,Europe,Startup
CUST-JOIN-1621,Freight Account 1621,Europe,SMB
CUST-JOIN-1622,Freight Account 1622,North America,Startup
CUST-JOIN-1623,Freight Account 1623,Asia Pacific,Startup
CUST-JOIN-1624,Freight Account 1624,North America,SMB
CUST-JOIN-1625,Freight Account 1625,Asia Pacific,SMB
CUST-JOIN-1626,Freight Account 1626,Asia Pacific,Startup
CUST-JOIN-1627,Freight Account 1627,Asia Pacific,SMB
CUST-JOIN-1628,Freight Account 1628,North America,SMB
CUST-JOIN-1629,Freight Account 1629,Europe,Startup
CUST-JOIN-1630,Freight Account 1630,Asia Pacific,Startup
CUST-JOIN-1631,Freight Account 1631,Europe,Startup
CUST-JOIN-1632,Freight Account 1632,North America,Startup
CUST-JOIN-1633,Freight Account 1633,North America,SMB
CUST-JOIN-1634,Freight Account 1634,Europe,SMB
CUST-JOIN-1635,Freight Account 1635,Europe,Startup
CUST-JOIN-1636,Freight Account 1636,North America,Startup
CUST-JOIN-1637,Freight Account 1637,Asia Pacific,Startup
CUST-JOIN-1638,Freight Account 1638,Asia Pacific,SMB
CUST-JOIN-1639,Freight Account 1639,Europe,Startup
CUST-JOIN-1640,Freight Account 1640,Asia Pacific,SMB
CUST-JOIN-1641,Freight Account 1641,Europe,Startup
CUST-JOIN-1642,Freight Account 1642,Europe,Startup
CUST-JOIN-1643,Freight Account 1643,North America,Startup
CUST-JOIN-1644,Freight Account 1644,North America,Startup
CUST-JOIN-1645,Freight Account 1645,Asia Pacific,Startup
CUST-JOIN-1646,Freight Account 1646,North America,Startup
CUST-JOIN-1647,Freight Account 1647,Europe,Enterprise
CUST-JOIN-1648,Freight Account 1648,North America,SMB
CUST-JOIN-1649,Freight Account 1649,Asia Pacific,Startup
CUST-JOIN-1650,Freight Account 1650,North America,Startup
CUST-JOIN-1651,Freight Account 1651,North America,Startup
CUST-JOIN-1652,Freight Account 1652,Asia Pacific,Enterprise
CUST-JOIN-1653,Freight Account 1653,Asia Pacific,Startup
CUST-JOIN-1654,Freight Account 1654,North America,SMB
CUST-JOIN-1655,Freight Account 1655,Europe,Startup
CUST-JOIN-1656,Freight Account 1656,North America,Startup
CUST-JOIN-1657,Freight Account 1657,North America,Startup
CUST-JOIN-1658,Freight Account 1658,Europe,Startup
CUST-JOIN-1659,Freight Account 1659,Europe,Startup
CUST-JOIN-1660,Freight Account 1660,North America,Startup
CUST-JOIN-1661,Freight Account 1661,North America,SMB
CUST-JOIN-1662,Freight Account 1662,North America,SMB
CUST-JOIN-1663,Freight Account 1663,North America,SMB
CUST-JOIN-1664,Freight Account 1664,North America,SMB
CUST-JOIN-1665,Freight Account 1665,Asia Pacific,Startup
CUST-JOIN-1666,Freight Account 1666,North America,Startup
CUST-JOIN-1667,Freight Account 1667,Europe,SMB
CUST-JOIN-1668,Freight Account 1668,Asia Pacific,SMB
CUST-JOIN-1669,Freight Account 1669,Europe,Startup
CUST-JOIN-1670,Freight Account 1670,Asia Pacific,Enterprise
CUST-JOIN-1671,Freight Account 1671,Europe,Startup
CUST-JOIN-1672,Freight Account 1672,Europe,Startup
CUST-JOIN-1673,Freight Account 1673,Asia Pacific,Startup
CUST-JOIN-1674,Freight Account 1674,Europe,Startup
CUST-JOIN-1675,Freight Account 1675,Asia Pacific,SMB
CUST-JOIN-1676,Freight Account 1676,Asia Pacific,Startup
CUST-JOIN-1677,Freight Account 1677,Asia Pacific,SMB
CUST-JOIN-1678,Freight Account 1678,North America,Enterprise
CUST-JOIN-1679,Freight Account 1679,North America,Startup
CUST-JOIN-1680,Freight Account 1680,Asia Pacific,Startup
CUST-JOIN-1681,Freight Account 1681,Asia Pacific,SMB
CUST-JOIN-1682,Freight Account 1682,Europe,SMB
CUST-JOIN-1683,Freight Account 1683,Asia Pacific,Enterprise
CUST-JOIN-1684,Freight Account 1684,Europe,Startup
CUST-JOIN-1685,Freight Account 1685,North America,Startup
CUST-JOIN-1686,Freight Account 1686,Asia Pacific,Startup
CUST-JOIN-1687,Freight Account 1687,Europe,Startup
CUST-JOIN-1688,Freight Account 1688,Europe,Startup
CUST-JOIN-1689,Freight Account 1689,Europe,SMB
CUST-JOIN-1690,Freight Account 1690,North America,Startup
CUST-JOIN-1691,Freight Account 1691,North America,SMB
CUST-JOIN-1692,Freight Account 1692,Asia Pacific,Startup
CUST-JOIN-1693,Freight Account 1693,Europe,Startup
CUST-JOIN-1694,Freight Account 1694,North America,SMB
CUST-JOIN-1695,Freight Account 1695,Europe,SMB
CUST-JOIN-1696,Freight Account 1696,Asia Pacific,SMB
CUST-JOIN-1697,Freight Account 1697,Asia Pacific,SMB
CUST-JOIN-1698,Freight Account 1698,Asia Pacific,Startup
CUST-JOIN-1699,Freight Account 1699,North America,SMB
CUST-JOIN-1700,Freight Account 1700,North America,Startup
CUST-JOIN-1701,Freight Account 1701,North America,Startup
CUST-JOIN-1702,Freight Account 1702,Europe,Startup
CUST-JOIN-1703,Freight Account 1703,North America,Startup
CUST-JOIN-1704,Freight Account 1704,North America,Startup
CUST-JOIN-1705,Freight Account 1705,North America,SMB
CUST-JOIN-1706,Freight Account 1706,North America,SMB
CUST-JOIN-1707,Freight Account 1707,North America,Startup
CUST-JOIN-1708,Freight Account 1708,North America,SMB
CUST-JOIN-1709,Freight Account 1709,North America,SMB
CUST-JOIN-1710,Freight Account 1710,Europe,Startup
CUST-JOIN-1711,Freight Account 1711,North America,SMB
CUST-JOIN-1712,Freight Account 1712,Europe,Startup
CUST-JOIN-1713,Freight Account 1713,Europe,Enterprise
CUST-JOIN-1714,Freight Account 1714,Europe,SMB
CUST-JOIN-1715,Freight Account 1715,Europe,Startup
CUST-JOIN-1716,Freight Account 1716,Europe,Startup
CUST-JOIN-1717,Freight Account 1717,Europe,Startup
CUST-JOIN-1718,Freight Account 1718,Europe,Startup
CUST-JOIN-1719,Freight Account 1719,North America,Startup
CUST-JOIN-1720,Freight Account 1720,Europe,Startup
CUST-JOIN-1721,Freight Account 1721,North America,Startup
CUST-JOIN-1722,Freight Account 1722,Europe,SMB
CUST-JOIN-1723,Freight Account 1723,Asia Pacific,SMB
CUST-JOIN-1724,Freight Account 1724,Asia Pacific,Enterprise
CUST-JOIN-1725,Freight Account 1725,Europe,SMB
CUST-JOIN-1726,Freight Account 1726,North America,Enterprise
CUST-JOIN-1727,Freight Account 1727,North America,Startup
CUST-JOIN-1728,Freight Account 1728,Europe,SMB
CUST-JOIN-1729,Freight Account 1729,Europe,SMB
CUST-JOIN-1730,Freight Account 1730,Asia Pacific,Startup
CUST-JOIN-1731,Freight Account 1731,Europe,Enterprise
CUST-JOIN-1732,Freight Account 1732,North America,Startup
CUST-JOIN-1733,Freight Account 1733,Europe,Startup
CUST-JOIN-1734,Freight Account 1734,North America,SMB
CUST-JOIN-1735,Freight Account 1735,Asia Pacific,Enterprise
CUST-JOIN-1736,Freight Account 1736,Europe,Startup
CUST-JOIN-1737,Freight Account 1737,North America,Startup
CUST-JOIN-1738,Freight Account 1738,North America,Enterprise
CUST-JOIN-1739,Freight Account 1739,Europe,SMB
CUST-JOIN-1740,Freight Account 1740,Asia Pacific,Startup
CUST-JOIN-1741,Freight Account 1741,Asia Pacific,Startup
CUST-JOIN-1742,Freight Account 1742,Europe,SMB
CUST-JOIN-1743,Freight Account 1743,North America,Startup
CUST-JOIN-1744,Freight Account 1744,Asia Pacific,SMB
CUST-JOIN-1745,Freight Account 1745,North America,Startup
CUST-JOIN-1746,Freight Account 1746,Asia Pacific,SMB
CUST-JOIN-1747,Freight Account 1747,Asia Pacific,SMB
CUST-JOIN-1748,Freight Account 1748,North America,Startup
CUST-JOIN-1749,Freight Account 1749,North America,Startup
CUST-JOIN-1750,Freight Account 1750,Europe,Startup
CUST-JOIN-1751,Freight Account 1751,Asia Pacific,Startup
CUST-JOIN-1752,Freight Account 1752,Europe,Startup
CUST-JOIN-1753,Freight Account 1753,North America,SMB
CUST-JOIN-1754,Freight Account 1754,Asia Pacific,Startup
CUST-JOIN-1755,Freight Account 1755,Asia Pacific,Startup
CUST-JOIN-1756,Freight Account 1756,Asia Pacific,Startup
CUST-JOIN-1757,Freight Account 1757,Asia Pacific,Startup
CUST-JOIN-1758,Freight Account 1758,North America,SMB
CUST-JOIN-1759,Freight Account 1759,North America,SMB
CUST-JOIN-1760,Freight Account 1760,North America,Startup
CUST-JOIN-1761,Freight Account 1761,Asia Pacific,Startup
CUST-JOIN-1762,Freight Account 1762,Asia Pacific,Startup
CUST-JOIN-1763,Freight Account 1763,North America,Startup
CUST-JOIN-1764,Freight Account 1764,North America,SMB
CUST-JOIN-1765,Freight Account 1765,Asia Pacific,SMB
CUST-JOIN-1766,Freight Account 1766,North America,Startup
CUST-JOIN-1767,Freight Account 1767,North America,Startup
CUST-JOIN-1768,Freight Account 1768,Europe,Startup
CUST-JOIN-1769,Freight Account 1769,Europe,Startup
CUST-JOIN-1770,Freight Account 1770,Asia Pacific,SMB
CUST-JOIN-1771,Freight Account 1771,North America,SMB
CUST-JOIN-1772,Freight Account 1772,Europe,Startup
CUST-JOIN-1773,Freight Account 1773,Europe,Startup
CUST-JOIN-1774,Freight Account 1774,Asia Pacific,Startup
CUST-JOIN-1775,Freight Account 1775,North America,Startup
CUST-JOIN-1776,Freight Account 1776,North America,Enterprise
CUST-JOIN-1777,Freight Account 1777,Asia Pacific,Startup
CUST-JOIN-1778,Freight Account 1778,Europe,Startup
CUST-JOIN-1779,Freight Account 1779,North America,SMB
CUST-JOIN-1780,Freight Account 1780,North America,Startup
CUST-JOIN-1781,Freight Account 1781,Europe,Startup
CUST-JOIN-1782,Freight Account 1782,North America,Startup
CUST-JOIN-1783,Freight Account 1783,North America,Startup
CUST-JOIN-1784,Freight Account 1784,Europe,Startup
CUST-JOIN-1785,Freight Account 1785,North America,Startup
CUST-JOIN-1786,Freight Account 1786,North America,SMB
CUST-JOIN-1787,Freight Account 1787,Europe,SMB
CUST-JOIN-1788,Freight Account 1788,North America,SMB
