customer_id,transaction_date,amount,status
CUST-DUP-1111,2026-08-05,1399.76,COMPLETED
CUST-DUP-1112,2026-08-05,752.24,COMPLETED
CUST-DUP-1113,2026-08-05,1498.31,CANCELLED
CUST-DUP-1114,2026-08-05,1170.68,COMPLETED
CUST-DUP-1115,2026-08-05,1418.11,CANCELLED
CUST-DUP-1116,2026-08-05,1089.27,PENDING
CUST-DUP-1117,2026-08-05,155.39,CANCELLED
CUST-DUP-1118,2026-08-05,1336.42,COMPLETED
CUST-DUP-1119,2026-08-05,816.58,CANCELLED
CUST-DUP-1120,2026-08-05,1355.3,CANCELLED
CUST-DUP-1121,2026-08-06,886.86,CANCELLED
CUST-DUP-1122,2026-08-06,1118.15,COMPLETED
CUST-DUP-1123,2026-08-06,179.2,CANCELLED
CUST-DUP-1124,2026-08-06,805.92,PENDING
CUST-DUP-1125,2026-08-06,1358.28,CANCELLED
CUST-DUP-1126,2026-08-06,255.16,CANCELLED
CUST-DUP-1127,2026-08-06,1085.16,PENDING
CUST-DUP-1128,2026-08-06,1186.34,PENDING
CUST-DUP-1129,2026-08-06,1487.87,COMPLETED
CUST-DUP-1130,2026-08-06,300.99,CANCELLED
CUST-DUP-1131,2026-08-06,769.23,PENDING
CUST-DUP-1132,2026-08-06,1142.92,CANCELLED
CUST-DUP-1133,2026-08-06,1364.83,CANCELLED
CUST-DUP-1134,2026-08-06,1346.2,PENDING
CUST-DUP-1135,2026-08-06,162.61,COMPLETED
CUST-DUP-1136,2026-08-06,572.45,PENDING
CUST-DUP-1137,2026-08-06,278.53,COMPLETED
CUST-DUP-1138,2026-08-06,1337.18,PENDING
CUST-DUP-1139,2026-08-06,548.77,COMPLETED
CUST-DUP-1140,2026-08-06,1496.61,COMPLETED
CUST-DUP-1141,2026-08-06,1442.55,CANCELLED
CUST-DUP-1142,2026-08-06,288.07,CANCELLED
CUST-DUP-1143,2026-08-06,532.81,CANCELLED
CUST-DUP-1144,2026-08-06,406.57,COMPLETED
CUST-DUP-1145,2026-08-07,257.91,COMPLETED
CUST-DUP-1146,2026-08-07,720.99,PENDING
CUST-DUP-1147,2026-08-07,1005.01,PENDING
CUST-DUP-1148,2026-08-07,118.32,CANCELLED
CUST-DUP-1149,2026-08-07,761.33,COMPLETED
CUST-DUP-1150,2026-08-07,1105.55,PENDING
CUST-DUP-1151,2026-08-07,1291.88,COMPLETED
CUST-DUP-1152,2026-08-07,580.51,COMPLETED
CUST-DUP-1153,2026-08-07,508.02,CANCELLED
CUST-DUP-1154,2026-08-07,1443.49,COMPLETED
CUST-DUP-1155,2026-08-07,422.73,COMPLETED
CUST-DUP-1156,2026-08-07,1359.0,PENDING
CUST-DUP-1157,2026-08-07,136.4,CANCELLED
CUST-DUP-1158,2026-08-07,836.41,PENDING
CUST-DUP-1159,2026-08-07,1376.85,COMPLETED
CUST-DUP-1160,2026-08-07,425.18,COMPLETED
CUST-DUP-1161,2026-08-07,407.78,CANCELLED
CUST-DUP-1162,2026-08-07,777.19,COMPLETED
CUST-DUP-1163,2026-08-07,1467.97,CANCELLED
CUST-DUP-1164,2026-08-07,1037.42,COMPLETED
CUST-DUP-1165,2026-08-07,1232.12,PENDING
CUST-DUP-1166,2026-08-07,1334.86,PENDING
CUST-DUP-1167,2026-08-07,284.9,COMPLETED
CUST-DUP-1168,2026-08-07,844.27,PENDING
CUST-DUP-1169,2026-08-08,1147.48,PENDING
CUST-DUP-1170,2026-08-08,863.55,PENDING
CUST-DUP-1171,2026-08-08,793.26,CANCELLED
CUST-DUP-1172,2026-08-08,793.83,COMPLETED
CUST-DUP-1173,2026-08-08,1464.5,CANCELLED
CUST-DUP-1174,2026-08-08,395.45,COMPLETED
CUST-DUP-1175,2026-08-08,879.04,PENDING
CUST-DUP-1176,2026-08-08,1245.57,COMPLETED
CUST-DUP-1177,2026-08-08,211.33,CANCELLED
CUST-DUP-1178,2026-08-08,919.58,PENDING
CUST-DUP-1179,2026-08-08,1054.8,COMPLETED
CUST-DUP-1180,2026-08-08,1422.71,CANCELLED
CUST-DUP-1181,2026-08-08,599.83,COMPLETED
CUST-DUP-1182,2026-08-08,258.94,PENDING
CUST-DUP-1183,2026-08-08,234.79,CANCELLED
CUST-DUP-1184,2026-08-08,1439.92,CANCELLED
CUST-DUP-1185,2026-08-08,1161.35,CANCELLED
CUST-DUP-1186,2026-08-08,967.72,COMPLETED
CUST-DUP-1187,2026-08-08,406.86,CANCELLED
CUST-DUP-1188,2026-08-08,931.09,PENDING
CUST-DUP-1189,2026-08-08,689.93,COMPLETED
CUST-DUP-1190,2026-08-08,556.6,COMPLETED
CUST-DUP-1191,2026-08-08,1468.66,COMPLETED
CUST-DUP-1192,2026-08-08,640.04,PENDING
CUST-DUP-1193,2026-08-09,461.01,PENDING
CUST-DUP-1194,2026-08-09,762.94,COMPLETED
CUST-DUP-1195,2026-08-09,966.07,CANCELLED
CUST-DUP-1196,2026-08-09,1461.26,COMPLETED
CUST-DUP-1197,2026-08-09,364.33,COMPLETED
CUST-DUP-1198,2026-08-09,572.31,PENDING
CUST-DUP-1199,2026-08-09,1436.54,PENDING
CUST-DUP-1200,2026-08-09,947.11,CANCELLED
CUST-DUP-1201,2026-08-09,539.13,COMPLETED
CUST-DUP-1202,2026-08-09,660.42,PENDING
CUST-DUP-1203,2026-08-09,1117.64,PENDING
CUST-DUP-1204,2026-08-09,252.83,CANCELLED
CUST-DUP-1205,2026-08-09,688.72,COMPLETED
CUST-DUP-1206,2026-08-09,622.22,CANCELLED
CUST-DUP-1207,2026-08-09,345.21,CANCELLED
CUST-DUP-1208,2026-08-09,958.01,PENDING
CUST-DUP-1209,2026-08-09,815.13,CANCELLED
CUST-DUP-1210,2026-08-09,153.08,CANCELLED
CUST-DUP-1211,2026-08-09,555.04,CANCELLED
CUST-DUP-1212,2026-08-09,195.98,COMPLETED
CUST-DUP-1213,2026-08-09,1232.74,PENDING
CUST-DUP-1214,2026-08-09,1152.5,COMPLETED
CUST-DUP-1215,2026-08-09,509.76,PENDING
CUST-DUP-1216,2026-08-09,829.33,PENDING
CUST-DUP-1217,2026-08-10,999.9,PENDING
CUST-DUP-1218,2026-08-10,1324.95,COMPLETED
CUST-DUP-1219,2026-08-10,627.93,CANCELLED
CUST-DUP-1220,2026-08-10,223.85,COMPLETED
CUST-DUP-1221,2026-08-10,238.41,PENDING
CUST-DUP-1222,2026-08-10,565.64,CANCELLED
CUST-DUP-1223,2026-08-10,956.13,COMPLETED
CUST-DUP-1224,2026-08-10,271.42,COMPLETED
CUST-DUP-1225,2026-08-10,805.98,CANCELLED
CUST-DUP-1226,2026-08-10,1352.27,COMPLETED
CUST-DUP-1227,2026-08-10,1478.89,CANCELLED
CUST-DUP-1228,2026-08-10,622.51,PENDING
CUST-DUP-1229,2026-08-10,122.61,PENDING
CUST-DUP-1230,2026-08-10,911.07,CANCELLED
CUST-DUP-1231,2026-08-10,1493.17,PENDING
CUST-DUP-1232,2026-08-10,1237.78,CANCELLED
CUST-DUP-1233,2026-08-10,1243.78,COMPLETED
CUST-DUP-1234,2026-08-10,806.72,PENDING
CUST-DUP-1235,2026-08-10,232.01,COMPLETED
CUST-DUP-1236,2026-08-10,1444.01,CANCELLED
CUST-DUP-1237,2026-08-10,893.58,PENDING
CUST-DUP-1238,2026-08-10,576.98,PENDING
CUST-DUP-1239,2026-08-10,659.95,CANCELLED
CUST-DUP-1240,2026-08-10,594.36,CANCELLED
CUST-DUP-1241,2026-08-11,1125.38,PENDING
CUST-DUP-1242,2026-08-11,776.07,PENDING
CUST-DUP-1243,2026-08-11,334.16,PENDING
CUST-DUP-1244,2026-08-11,962.5,PENDING
CUST-DUP-1245,2026-08-11,321.48,PENDING
CUST-DUP-1246,2026-08-11,108.37,COMPLETED
CUST-DUP-1247,2026-08-11,1132.28,PENDING
CUST-DUP-1248,2026-08-11,837.39,CANCELLED
CUST-DUP-1249,2026-08-11,1110.66,COMPLETED
CUST-DUP-1250,2026-08-11,1185.6,PENDING
CUST-DUP-1251,2026-08-11,625.88,CANCELLED
CUST-DUP-1252,2026-08-11,774.65,CANCELLED
CUST-DUP-1253,2026-08-11,1035.61,PENDING
CUST-DUP-1254,2026-08-11,691.94,PENDING
CUST-DUP-1255,2026-08-11,443.49,PENDING
CUST-DUP-1256,2026-08-11,1392.23,PENDING
CUST-DUP-1257,2026-08-11,1324.46,PENDING
CUST-DUP-1258,2026-08-11,1415.12,PENDING
CUST-DUP-1259,2026-08-11,137.7,PENDING
CUST-DUP-1260,2026-08-11,1330.74,COMPLETED
CUST-DUP-1261,2026-08-11,959.52,CANCELLED
CUST-DUP-1262,2026-08-11,736.72,CANCELLED
CUST-DUP-1263,2026-08-11,1276.58,CANCELLED
CUST-DUP-1264,2026-08-11,1109.43,PENDING
CUST-DUP-1265,2026-08-12,1231.11,PENDING
CUST-DUP-1266,2026-08-12,1371.3,PENDING
CUST-DUP-1267,2026-08-12,428.38,CANCELLED
CUST-DUP-1268,2026-08-12,689.21,PENDING
CUST-DUP-1269,2026-08-12,209.56,CANCELLED
CUST-DUP-1270,2026-08-12,1116.86,PENDING
CUST-DUP-1271,2026-08-12,400.54,PENDING
CUST-DUP-1272,2026-08-12,230.32,PENDING
CUST-DUP-1273,2026-08-12,719.02,COMPLETED
CUST-DUP-1274,2026-08-12,1443.31,PENDING
CUST-DUP-1275,2026-08-12,567.83,COMPLETED
CUST-DUP-1276,2026-08-12,1361.7,PENDING
CUST-DUP-1277,2026-08-12,1166.4,COMPLETED
CUST-DUP-1278,2026-08-12,1498.18,PENDING
CUST-DUP-1279,2026-08-12,738.06,CANCELLED
CUST-DUP-1280,2026-08-12,448.52,CANCELLED
CUST-DUP-1281,2026-08-12,1036.85,COMPLETED
CUST-DUP-1282,2026-08-12,334.01,PENDING
CUST-DUP-1283,2026-08-12,482.19,CANCELLED
CUST-DUP-1284,2026-08-12,1171.28,CANCELLED
CUST-DUP-1285,2026-08-12,1365.96,COMPLETED
CUST-DUP-1286,2026-08-12,561.7,CANCELLED
CUST-DUP-1287,2026-08-12,1242.78,PENDING
CUST-DUP-1288,2026-08-12,733.33,PENDING
CUST-DUP-1289,2026-08-13,834.6,PENDING
CUST-DUP-1290,2026-08-13,310.96,COMPLETED
CUST-DUP-1291,2026-08-13,1162.24,CANCELLED
CUST-DUP-1292,2026-08-13,347.67,PENDING
CUST-DUP-1293,2026-08-13,1227.05,CANCELLED
CUST-DUP-1294,2026-08-13,225.95,COMPLETED
CUST-DUP-1295,2026-08-13,1147.61,CANCELLED
CUST-DUP-1296,2026-08-13,1231.04,PENDING
CUST-DUP-1297,2026-08-13,122.69,CANCELLED
CUST-DUP-1298,2026-08-13,218.81,COMPLETED
CUST-DUP-1299,2026-08-13,192.76,COMPLETED
CUST-DUP-1300,2026-08-13,873.27,PENDING
CUST-DUP-1301,2026-08-13,1495.08,PENDING
CUST-DUP-1302,2026-08-13,1478.77,COMPLETED
CUST-DUP-1303,2026-08-13,1023.24,COMPLETED
CUST-DUP-1304,2026-08-13,1247.0,COMPLETED
CUST-DUP-1305,2026-08-13,712.7,CANCELLED
CUST-DUP-1306,2026-08-13,516.85,COMPLETED
CUST-DUP-1307,2026-08-13,864.35,PENDING
CUST-DUP-1308,2026-08-13,735.21,PENDING
CUST-DUP-1309,2026-08-13,1241.59,PENDING
CUST-DUP-1310,2026-08-13,251.04,PENDING
CUST-DUP-1311,2026-08-13,1120.03,COMPLETED
CUST-DUP-1312,2026-08-13,321.84,COMPLETED
CUST-DUP-1313,2026-08-14,780.44,CANCELLED
CUST-DUP-1314,2026-08-14,153.36,COMPLETED
CUST-DUP-1315,2026-08-14,1174.28,PENDING
CUST-DUP-1316,2026-08-14,1414.7,CANCELLED
CUST-DUP-1317,2026-08-14,673.4,PENDING
CUST-DUP-1318,2026-08-14,770.6,PENDING
CUST-DUP-1319,2026-08-14,792.93,COMPLETED
CUST-DUP-1320,2026-08-14,675.9,COMPLETED
CUST-DUP-1321,2026-08-14,140.53,COMPLETED
CUST-DUP-1322,2026-08-14,1383.66,PENDING
CUST-DUP-1323,2026-08-14,409.35,PENDING
CUST-DUP-1324,2026-08-14,954.56,COMPLETED
CUST-DUP-1325,2026-08-14,472.81,CANCELLED
CUST-DUP-1326,2026-08-14,288.76,CANCELLED
CUST-DUP-1327,2026-08-14,1281.89,CANCELLED
CUST-DUP-1328,2026-08-14,448.21,PENDING
CUST-DUP-1329,2026-08-14,310.75,COMPLETED
CUST-DUP-1330,2026-08-14,520.33,PENDING
CUST-DUP-1331,2026-08-14,1108.05,PENDING
CUST-DUP-1332,2026-08-14,959.86,PENDING
CUST-DUP-1333,2026-08-14,528.58,CANCELLED
CUST-DUP-1334,2026-08-14,733.2,COMPLETED
CUST-DUP-1335,2026-08-14,1488.93,COMPLETED
CUST-DUP-1336,2026-08-14,464.06,COMPLETED
CUST-DUP-1337,2026-08-15,976.53,COMPLETED
CUST-DUP-1338,2026-08-15,992.63,CANCELLED
CUST-DUP-1339,2026-08-15,1429.79,COMPLETED
CUST-DUP-1340,2026-08-15,1180.89,COMPLETED
CUST-DUP-1341,2026-08-15,1481.69,PENDING
CUST-DUP-1342,2026-08-15,1247.99,PENDING
CUST-DUP-1343,2026-08-15,300.0,CANCELLED
CUST-DUP-1344,2026-08-15,915.4,COMPLETED
CUST-DUP-1345,2026-08-15,737.98,PENDING
CUST-DUP-1346,2026-08-15,880.32,CANCELLED
CUST-DUP-1347,2026-08-15,879.65,CANCELLED
CUST-DUP-1348,2026-08-15,154.61,CANCELLED
CUST-DUP-1349,2026-08-15,684.02,PENDING
CUST-DUP-1350,2026-08-15,1257.09,PENDING
CUST-DUP-1351,2026-08-15,932.82,CANCELLED
CUST-DUP-1352,2026-08-15,429.76,COMPLETED
CUST-DUP-1353,2026-08-15,838.38,COMPLETED
CUST-DUP-1354,2026-08-15,1411.31,COMPLETED
CUST-DUP-1355,2026-08-15,173.49,CANCELLED
CUST-DUP-1356,2026-08-15,1025.72,COMPLETED
CUST-DUP-1357,2026-08-15,982.6,COMPLETED
CUST-DUP-1358,2026-08-15,1441.49,COMPLETED
CUST-DUP-1359,2026-08-15,1156.43,COMPLETED
CUST-DUP-1360,2026-08-15,148.96,CANCELLED
CUST-DUP-1361,2026-08-16,1392.34,CANCELLED
CUST-DUP-1362,2026-08-16,443.31,PENDING
CUST-DUP-1363,2026-08-16,1497.95,PENDING
CUST-DUP-1364,2026-08-16,246.97,COMPLETED
CUST-DUP-1365,2026-08-16,294.74,PENDING
CUST-DUP-1366,2026-08-16,842.27,CANCELLED
CUST-DUP-1367,2026-08-16,891.12,CANCELLED
CUST-DUP-1368,2026-08-16,214.04,COMPLETED
CUST-DUP-1369,2026-08-16,775.91,CANCELLED
CUST-DUP-1370,2026-08-16,766.73,COMPLETED
CUST-DUP-1371,2026-08-16,1136.51,PENDING
CUST-DUP-1372,2026-08-16,404.3,COMPLETED
CUST-DUP-1373,2026-08-16,622.34,PENDING
CUST-DUP-1374,2026-08-16,1008.14,COMPLETED
CUST-DUP-1375,2026-08-16,1458.26,PENDING
CUST-DUP-1376,2026-08-16,222.03,PENDING
CUST-DUP-1377,2026-08-16,414.95,PENDING
CUST-DUP-1378,2026-08-16,149.28,COMPLETED
CUST-DUP-1379,2026-08-16,1375.87,COMPLETED
CUST-DUP-1380,2026-08-16,196.12,COMPLETED
CUST-DUP-1381,2026-08-16,742.09,COMPLETED
CUST-DUP-1382,2026-08-16,128.95,PENDING
CUST-DUP-1383,2026-08-16,843.45,PENDING
CUST-DUP-1384,2026-08-16,1074.21,CANCELLED
CUST-DUP-1385,2026-08-17,145.24,CANCELLED
CUST-DUP-1386,2026-08-17,1219.04,CANCELLED
CUST-DUP-1387,2026-08-17,745.39,PENDING
CUST-DUP-1388,2026-08-17,1178.71,COMPLETED
CUST-DUP-1389,2026-08-17,1075.69,CANCELLED
CUST-DUP-1390,2026-08-17,1252.42,CANCELLED
CUST-DUP-1391,2026-08-17,861.22,CANCELLED
CUST-DUP-1392,2026-08-17,408.4,COMPLETED
CUST-DUP-1393,2026-08-17,188.46,PENDING
CUST-DUP-1394,2026-08-17,1392.55,COMPLETED
CUST-DUP-1395,2026-08-17,183.39,COMPLETED
CUST-DUP-1396,2026-08-17,861.45,PENDING
CUST-DUP-1397,2026-08-17,1111.79,PENDING
CUST-DUP-1398,2026-08-17,453.14,COMPLETED
CUST-DUP-1399,2026-08-17,234.82,CANCELLED
CUST-DUP-1400,2026-08-17,1245.71,COMPLETED
CUST-DUP-1401,2026-08-17,1165.45,PENDING
CUST-DUP-1402,2026-08-17,844.31,COMPLETED
CUST-DUP-1403,2026-08-17,161.35,PENDING
CUST-DUP-1404,2026-08-17,128.2,PENDING
CUST-DUP-1405,2026-08-17,806.09,PENDING
CUST-DUP-1406,2026-08-17,1280.74,COMPLETED
CUST-DUP-1407,2026-08-17,759.28,COMPLETED
CUST-DUP-1408,2026-08-17,1467.53,COMPLETED
CUST-DUP-1409,2026-08-18,1181.51,PENDING
CUST-DUP-1410,2026-08-18,589.77,CANCELLED
CUST-DUP-1411,2026-08-18,1020.47,PENDING
CUST-DUP-1412,2026-08-18,1102.17,CANCELLED
CUST-DUP-1413,2026-08-18,906.18,PENDING
CUST-DUP-1414,2026-08-18,1480.22,PENDING
CUST-DUP-1415,2026-08-18,837.18,PENDING
CUST-DUP-1416,2026-08-18,978.75,CANCELLED
CUST-DUP-1417,2026-08-18,523.79,PENDING
CUST-DUP-1418,2026-08-18,1391.75,CANCELLED
CUST-DUP-1419,2026-08-18,1470.38,COMPLETED
CUST-DUP-1420,2026-08-18,371.25,PENDING
CUST-DUP-1421,2026-08-18,1215.84,CANCELLED
CUST-DUP-1422,2026-08-18,1293.91,PENDING
CUST-DUP-1423,2026-08-18,923.74,PENDING
CUST-DUP-1424,2026-08-18,999.39,CANCELLED
CUST-DUP-1425,2026-08-18,521.3,PENDING
CUST-DUP-1426,2026-08-18,1418.94,PENDING
CUST-DUP-1427,2026-08-18,1222.78,COMPLETED
CUST-DUP-1428,2026-08-18,1083.48,PENDING
CUST-DUP-1429,2026-08-18,231.38,CANCELLED
CUST-DUP-1430,2026-08-18,236.38,CANCELLED
CUST-DUP-1431,2026-08-18,1208.1,CANCELLED
CUST-DUP-1432,2026-08-18,520.22,COMPLETED
CUST-DUP-1433,2026-08-19,343.19,CANCELLED
CUST-DUP-1434,2026-08-19,1342.86,PENDING
CUST-DUP-1435,2026-08-19,737.97,CANCELLED
CUST-DUP-1436,2026-08-19,262.54,CANCELLED
CUST-DUP-1437,2026-08-19,689.7,PENDING
CUST-DUP-1438,2026-08-19,1186.78,PENDING
CUST-DUP-1439,2026-08-19,1451.42,CANCELLED
CUST-DUP-1440,2026-08-19,1426.01,COMPLETED
CUST-DUP-1441,2026-08-19,1061.37,PENDING
CUST-DUP-1442,2026-08-19,123.03,COMPLETED
CUST-DUP-1443,2026-08-19,833.26,CANCELLED
CUST-DUP-1444,2026-08-19,755.0,PENDING
CUST-DUP-1445,2026-08-19,617.14,COMPLETED
CUST-DUP-1446,2026-08-19,290.59,PENDING
CUST-DUP-1447,2026-08-19,859.83,CANCELLED
CUST-DUP-1448,2026-08-19,527.64,PENDING
CUST-DUP-1449,2026-08-19,1040.06,PENDING
CUST-DUP-1450,2026-08-19,530.63,CANCELLED
CUST-DUP-1451,2026-08-19,1285.86,CANCELLED
CUST-DUP-1452,2026-08-19,146.78,CANCELLED
CUST-DUP-1453,2026-08-19,172.97,COMPLETED
CUST-DUP-1454,2026-08-19,392.0,CANCELLED
CUST-DUP-1455,2026-08-19,155.94,COMPLETED
CUST-DUP-1456,2026-08-19,1165.91,COMPLETED
CUST-DUP-1457,2026-08-20,1010.49,CANCELLED
CUST-DUP-1458,2026-08-20,401.88,COMPLETED
CUST-DUP-1459,2026-08-20,246.81,CANCELLED
CUST-DUP-1460,2026-08-20,485.61,CANCELLED
CUST-DUP-1461,2026-08-20,609.89,CANCELLED
CUST-DUP-1462,2026-08-20,1217.34,COMPLETED
CUST-DUP-1463,2026-08-20,521.23,COMPLETED
CUST-DUP-1464,2026-08-20,792.13,COMPLETED
CUST-DUP-1465,2026-08-20,411.69,PENDING
CUST-DUP-1466,2026-08-20,734.95,CANCELLED
CUST-DUP-1467,2026-08-20,954.76,COMPLETED
CUST-DUP-1468,2026-08-20,982.82,CANCELLED
CUST-DUP-1469,2026-08-20,1142.76,CANCELLED
CUST-DUP-1470,2026-08-20,1113.2,COMPLETED
CUST-DUP-1471,2026-08-20,1402.07,CANCELLED
CUST-DUP-1472,2026-08-20,747.07,COMPLETED
CUST-DUP-1473,2026-08-20,386.88,CANCELLED
CUST-DUP-1474,2026-08-20,1056.24,CANCELLED
CUST-DUP-1475,2026-08-20,622.15,PENDING
CUST-DUP-1476,2026-08-20,595.42,COMPLETED
CUST-DUP-1477,2026-08-20,866.71,PENDING
CUST-DUP-1478,2026-08-20,1450.65,COMPLETED
CUST-DUP-1479,2026-08-20,653.15,CANCELLED
CUST-DUP-1480,2026-08-20,182.25,COMPLETED
CUST-DUP-1481,2026-08-21,933.13,CANCELLED
CUST-DUP-1482,2026-08-21,895.24,CANCELLED
CUST-DUP-1483,2026-08-21,943.33,COMPLETED
CUST-DUP-1484,2026-08-21,720.58,CANCELLED
CUST-DUP-1485,2026-08-21,508.78,PENDING
CUST-DUP-1486,2026-08-21,1393.46,COMPLETED
CUST-DUP-1487,2026-08-21,328.46,COMPLETED
CUST-DUP-1488,2026-08-21,1360.3,CANCELLED
CUST-DUP-1489,2026-08-21,284.38,PENDING
CUST-DUP-1490,2026-08-21,643.12,PENDING
CUST-DUP-1491,2026-08-21,649.9,PENDING
CUST-DUP-1492,2026-08-21,220.2,COMPLETED
CUST-DUP-1493,2026-08-21,311.48,COMPLETED
CUST-DUP-1494,2026-08-21,531.25,COMPLETED
CUST-DUP-1495,2026-08-21,757.8,COMPLETED
CUST-DUP-1496,2026-08-21,797.04,CANCELLED
CUST-DUP-1497,2026-08-21,195.17,COMPLETED
CUST-DUP-1498,2026-08-21,1429.32,CANCELLED
CUST-DUP-1499,2026-08-21,1282.75,COMPLETED
CUST-DUP-1500,2026-08-21,158.65,PENDING
CUST-DUP-1501,2026-08-01,701.69,PENDING
CUST-DUP-1502,2026-08-01,1309.64,COMPLETED
CUST-DUP-1503,2026-08-01,1235.83,PENDING
CUST-DUP-1504,2026-08-01,131.39,CANCELLED
CUST-DUP-1505,2026-08-01,754.1,CANCELLED
CUST-DUP-1506,2026-08-01,553.43,PENDING
CUST-DUP-1507,2026-08-01,1088.86,CANCELLED
CUST-DUP-1508,2026-08-01,484.2,COMPLETED
CUST-DUP-1509,2026-08-01,1365.11,CANCELLED
CUST-DUP-1510,2026-08-01,1246.65,COMPLETED
CUST-DUP-1511,2026-08-01,414.69,COMPLETED
CUST-DUP-1512,2026-08-01,857.14,COMPLETED
CUST-DUP-1513,2026-08-01,364.83,PENDING
CUST-DUP-1514,2026-08-01,853.05,CANCELLED
CUST-DUP-1515,2026-08-01,363.1,COMPLETED
CUST-DUP-1516,2026-08-01,718.78,CANCELLED
CUST-DUP-1517,2026-08-01,1321.53,PENDING
CUST-DUP-1518,2026-08-01,232.02,CANCELLED
CUST-DUP-1519,2026-08-01,1112.12,COMPLETED
CUST-DUP-1520,2026-08-01,1302.22,COMPLETED
CUST-DUP-1521,2026-08-01,1366.64,COMPLETED
CUST-DUP-1522,2026-08-01,518.58,PENDING
CUST-DUP-1523,2026-08-01,856.12,PENDING
CUST-DUP-1524,2026-08-01,124.53,PENDING
CUST-DUP-1525,2026-08-02,835.41,PENDING
CUST-DUP-1526,2026-08-02,400.96,PENDING
CUST-DUP-1527,2026-08-02,835.52,PENDING
CUST-DUP-1528,2026-08-02,1138.0,CANCELLED
CUST-DUP-1529,2026-08-02,584.22,COMPLETED
CUST-DUP-1530,2026-08-02,1451.8,CANCELLED
CUST-DUP-1531,2026-08-02,705.71,CANCELLED
CUST-DUP-1532,2026-08-02,451.76,CANCELLED
CUST-DUP-1533,2026-08-02,122.29,CANCELLED
CUST-DUP-1534,2026-08-02,272.96,PENDING
CUST-DUP-1535,2026-08-02,554.44,PENDING
CUST-DUP-1536,2026-08-02,1064.17,COMPLETED
CUST-DUP-1537,2026-08-02,396.0,CANCELLED
CUST-DUP-1538,2026-08-02,370.28,COMPLETED
CUST-DUP-1539,2026-08-02,1135.97,PENDING
CUST-DUP-1540,2026-08-02,526.66,CANCELLED
CUST-DUP-1541,2026-08-02,172.6,PENDING
CUST-DUP-1542,2026-08-02,541.72,COMPLETED
CUST-DUP-1543,2026-08-02,828.34,COMPLETED
CUST-DUP-1544,2026-08-02,719.86,PENDING
CUST-DUP-1545,2026-08-02,957.8,CANCELLED
CUST-DUP-1546,2026-08-02,525.91,CANCELLED
CUST-DUP-1547,2026-08-02,602.13,PENDING
CUST-DUP-1548,2026-08-02,1258.19,COMPLETED
CUST-DUP-1549,2026-08-03,917.71,CANCELLED
CUST-DUP-1550,2026-08-03,1148.72,COMPLETED
CUST-DUP-1551,2026-08-03,1024.41,PENDING
CUST-DUP-1552,2026-08-03,674.82,PENDING
CUST-DUP-1553,2026-08-03,1447.76,COMPLETED
CUST-DUP-1554,2026-08-03,1313.96,COMPLETED
CUST-DUP-1555,2026-08-03,331.26,PENDING
CUST-DUP-1556,2026-08-03,543.38,PENDING
CUST-DUP-1557,2026-08-03,520.23,CANCELLED
CUST-DUP-1558,2026-08-03,1475.41,PENDING
CUST-DUP-1559,2026-08-03,933.94,PENDING
CUST-DUP-1560,2026-08-03,283.81,PENDING
CUST-DUP-1561,2026-08-03,183.16,PENDING
CUST-DUP-1562,2026-08-03,1492.77,PENDING
CUST-DUP-1563,2026-08-03,1099.12,COMPLETED
CUST-DUP-1564,2026-08-03,1444.97,COMPLETED
CUST-DUP-1565,2026-08-03,246.44,PENDING
CUST-DUP-1566,2026-08-03,778.06,CANCELLED
CUST-DUP-1567,2026-08-03,1076.56,COMPLETED
CUST-DUP-1568,2026-08-03,654.24,CANCELLED
CUST-DUP-1569,2026-08-03,226.61,PENDING
CUST-DUP-1570,2026-08-03,983.19,PENDING
CUST-DUP-1571,2026-08-03,938.6,COMPLETED
CUST-DUP-1572,2026-08-03,326.38,PENDING
CUST-DUP-1573,2026-08-04,606.38,COMPLETED
CUST-DUP-1574,2026-08-04,285.24,PENDING
CUST-DUP-1575,2026-08-04,1296.69,COMPLETED
CUST-DUP-1576,2026-08-04,1196.41,CANCELLED
CUST-DUP-1577,2026-08-04,651.99,CANCELLED
CUST-DUP-1578,2026-08-04,767.6,PENDING
CUST-DUP-1579,2026-08-04,1092.17,CANCELLED
CUST-DUP-1580,2026-08-04,1138.17,CANCELLED
CUST-DUP-1581,2026-08-04,1316.35,COMPLETED
CUST-DUP-1582,2026-08-04,306.32,PENDING
CUST-DUP-1583,2026-08-04,1012.28,CANCELLED
CUST-DUP-1584,2026-08-04,1411.45,PENDING
CUST-DUP-1585,2026-08-04,992.79,PENDING
CUST-DUP-1586,2026-08-04,1203.82,COMPLETED
CUST-DUP-1587,2026-08-04,1442.19,COMPLETED
CUST-DUP-1588,2026-08-04,290.75,PENDING
CUST-DUP-1589,2026-08-04,1318.77,PENDING
CUST-DUP-1590,2026-08-04,384.97,CANCELLED
CUST-DUP-1591,2026-08-04,1262.33,COMPLETED
CUST-DUP-1592,2026-08-04,937.9,COMPLETED
CUST-DUP-1593,2026-08-04,931.17,PENDING
CUST-DUP-1594,2026-08-04,963.05,COMPLETED
CUST-DUP-1595,2026-08-04,393.56,PENDING
CUST-DUP-1596,2026-08-04,214.22,CANCELLED
CUST-DUP-1597,2026-08-05,863.55,CANCELLED
CUST-DUP-1598,2026-08-05,1214.34,CANCELLED
