transaction_date,signup_date,amount,revenue,is_active,is_premium
2026-08-09,2025-10-16,470.89,2444.77,False,False
2026-08-10,2026-04-04,2189.92,3406.52,True,False
2026-08-11,2026-04-19,2584.38,9948.93,False,True
2026-08-12,2025-09-26,1394.63,1365.9,True,False
2026-08-13,2025-11-11,1917.48,2604.17,True,True
2026-08-14,2025-12-03,2959.95,4107.08,True,True
2026-08-15,2025-10-12,1662.61,7432.54,False,False
2026-08-16,2025-10-23,646.17,5286.61,False,False
2026-08-17,2025-10-18,1675.18,4549.04,False,True
2026-08-18,2025-09-06,1465.21,5257.12,False,False
2026-08-19,2026-03-10,270.14,831.84,False,True
2026-08-20,2026-04-16,150.19,2243.05,False,False
2026-08-21,2026-01-26,382.44,8843.74,True,False
2026-08-22,2026-04-28,3446.26,1541.84,True,True
2026-08-23,2025-11-10,2346.34,999.96,False,True
2026-08-24,2025-08-17,500.4,3859.12,False,True
2026-08-25,2026-04-19,208.86,7685.98,False,False
2026-08-26,2026-01-06,3039.23,4294.96,True,False
2026-08-27,2025-10-10,1806.09,4764.29,True,False
2026-08-28,2026-03-23,1065.64,1654.48,False,True
2026-08-29,2026-06-13,2206.72,5652.47,True,False
2026-08-30,2026-06-21,571.01,3213.84,True,False
2026-08-01,2026-05-28,1085.66,4923.95,False,True
2026-08-02,2026-05-09,2120.79,3783.39,True,False
2026-08-03,2025-11-02,2669.25,7245.69,True,True
2026-08-04,2026-06-07,3280.26,6419.22,True,False
2026-08-05,2025-08-02,2140.42,1197.69,False,True
2026-08-06,2026-03-19,1536.8,1292.59,False,False
2026-08-07,2025-08-06,1846.33,9124.41,True,True
2026-08-08,2025-12-10,268.0,3754.76,True,True
2026-08-09,2025-12-26,1735.07,816.56,True,False
2026-08-10,2025-10-24,1042.14,4559.39,True,False
2026-08-11,2025-11-14,1218.6,6227.13,False,True
2026-08-12,2025-09-05,519.38,6631.01,True,True
2026-08-13,2025-12-04,3358.22,8529.56,True,False
2026-08-14,2026-05-21,1228.9,7803.04,False,True
2026-08-15,2025-08-16,2920.85,6924.5,True,False
2026-08-16,2026-05-13,1198.72,224.28,True,False
2026-08-17,2026-04-22,2197.49,1115.47,True,True
2026-08-18,2025-11-14,2261.73,4786.48,False,True
2026-08-19,2026-06-16,1979.68,1698.54,False,True
2026-08-20,2025-10-14,1563.19,738.26,True,True
2026-08-21,2025-10-30,183.3,3182.08,True,False
2026-08-22,2025-09-08,2459.82,2137.41,True,False
2026-08-23,2026-06-24,1100.08,9350.73,False,False
2026-08-24,2025-11-08,1643.62,9996.38,True,False
2026-08-25,2026-06-25,3091.53,6742.06,False,False
2026-08-26,2026-02-19,2671.85,7094.08,False,True
2026-08-27,2026-06-24,2998.62,5230.52,False,True
2026-08-28,2026-06-19,2000.22,7101.83,True,True
2026-08-29,2026-01-20,1124.61,2025.75,False,False
2026-08-30,2025-11-21,2075.86,4593.37,False,False
2026-08-01,2025-08-13,832.62,2396.46,False,True
2026-08-02,2026-03-05,573.9,6927.57,True,False
2026-08-03,2026-02-13,3239.81,8921.21,True,False
2026-08-04,2025-12-11,3319.9,2028.3,False,True
2026-08-05,2025-10-21,832.81,952.81,False,True
2026-08-06,2025-12-13,565.61,8479.43,False,False
2026-08-07,2026-04-27,1413.1,9464.95,False,True
2026-08-08,2026-03-01,665.14,3871.35,False,True
2026-08-09,2026-05-31,2797.25,389.19,False,False
2026-08-10,2026-02-04,2643.68,201.37,True,False
2026-08-11,2026-04-21,3120.57,5782.27,True,False
2026-08-12,2026-05-19,3400.17,3093.43,False,False
2026-08-13,2026-06-25,900.8,5248.09,False,True
2026-08-14,2026-03-08,1665.49,7455.61,True,True
2026-08-15,2026-06-19,2894.05,574.13,False,False
2026-08-16,2026-06-28,674.29,2772.82,True,False
2026-08-17,2025-12-24,2160.61,1915.8,True,False
2026-08-18,2025-08-12,2971.61,8168.44,True,True
2026-08-19,2025-10-12,453.95,2223.89,True,True
2026-08-20,2026-05-28,3396.98,8051.23,True,True
2026-08-21,2026-04-24,860.63,3782.02,False,False
2026-08-22,2026-03-07,3370.63,9925.26,True,False
2026-08-23,2025-11-10,2620.95,6081.6,False,False
2026-08-24,2026-03-05,2635.39,5182.5,False,True
2026-08-25,2026-03-16,616.18,5948.61,False,True
2026-08-26,2025-09-03,1802.56,6271.94,False,False
2026-08-27,2025-08-31,3204.65,8091.65,False,False
2026-08-28,2026-06-27,1165.39,1901.58,True,True
2026-08-29,2025-10-12,2072.83,2637.67,False,True
2026-08-30,2025-11-12,3262.3,436.77,True,True
2026-08-01,2026-06-18,1331.85,1012.41,False,True
2026-08-02,2026-01-08,2025.08,1255.37,True,True
2026-08-03,2026-03-15,796.89,6956.69,False,True
2026-08-04,2025-10-02,2115.62,8576.57,False,False
2026-08-05,2025-11-01,794.53,6972.01,True,False
2026-08-06,2026-01-17,3312.06,2970.33,False,False
2026-08-07,2025-09-24,988.75,6763.41,True,False
2026-08-08,2025-12-01,3384.27,5791.67,False,False
2026-08-09,2025-11-24,903.63,3039.02,True,True
2026-08-10,2025-10-24,1273.84,8738.47,False,False
2026-08-11,2025-11-06,180.38,1168.02,True,False
2026-08-12,2025-12-24,894.69,4269.2,False,True
2026-08-13,2025-10-20,2615.78,8162.15,False,True
2026-08-14,2025-08-30,2656.09,3380.56,False,False
2026-08-15,2026-01-24,1055.71,5965.37,True,True
2026-08-16,2025-11-23,509.92,4530.94,False,True
2026-08-17,2026-02-14,1744.29,4553.66,False,False
2026-08-18,2025-12-15,2394.66,3747.96,True,True
2026-08-19,2025-08-14,1417.77,7821.89,False,True
2026-08-20,2026-02-06,1855.38,1548.06,False,False
2026-08-21,2026-06-23,3379.1,8327.92,False,False
2026-08-22,2025-12-31,183.33,6477.38,True,False
2026-08-23,2026-05-11,599.73,7585.08,False,False
2026-08-24,2026-05-30,2261.08,8390.07,True,True
2026-08-25,2026-04-07,1486.48,8374.59,False,False
2026-08-26,2025-08-02,3323.32,1836.35,True,False
2026-08-27,2026-06-07,2841.64,7689.48,True,False
2026-08-28,2025-10-25,614.93,1644.11,False,False
2026-08-29,2026-05-17,3292.95,9528.01,True,False
2026-08-30,2026-06-27,169.24,7244.63,True,False
2026-08-01,2025-11-09,493.71,8393.81,True,True
2026-08-02,2025-10-30,3055.89,1672.28,True,False
2026-08-03,2025-10-10,1274.34,8224.83,True,False
2026-08-04,2025-11-05,1808.8,7008.08,True,True
2026-08-05,2026-06-23,2743.58,6582.93,True,False
2026-08-06,2025-09-08,2685.99,4733.13,False,False
2026-08-07,2026-04-16,2021.73,1793.68,False,True
2026-08-08,2025-11-29,2681.44,4761.2,False,True
2026-08-09,2026-03-22,2553.09,8094.24,True,True
2026-08-10,2026-04-26,2760.65,626.14,True,False
2026-08-11,2025-11-08,2171.72,3102.64,False,False
2026-08-12,2026-03-28,2280.15,3272.02,True,False
2026-08-13,2026-05-10,2831.26,6486.53,True,False
2026-08-14,2026-03-27,1442.8,7192.83,False,True
2026-08-15,2025-08-26,340.64,9594.76,False,False
2026-08-16,2026-01-26,2823.61,5843.98,False,False
2026-08-17,2025-11-17,2455.64,1916.96,True,True
2026-08-18,2025-08-06,1910.53,5598.23,True,False
2026-08-19,2026-04-26,1157.22,6102.28,True,False
2026-08-20,2026-07-01,2518.93,5440.04,False,True
2026-08-21,2025-08-19,1705.95,390.69,False,True
2026-08-22,2025-10-25,828.7,2626.67,True,False
2026-08-23,2025-11-18,3422.49,6388.54,True,True
2026-08-24,2026-06-23,2779.35,8895.35,True,True
2026-08-25,2026-03-02,921.78,4764.74,False,True
2026-08-26,2026-04-06,1398.53,2884.63,False,False
2026-08-27,2026-06-06,3470.33,7460.87,True,False
2026-08-28,2025-09-09,1781.7,6978.89,False,True
2026-08-29,2025-09-28,2095.02,4063.93,True,False
2026-08-30,2026-06-26,2802.69,8253.31,True,True
2026-08-01,2026-02-23,259.78,6216.31,False,False
2026-08-02,2026-04-11,3364.88,5238.12,False,False
2026-08-03,2025-08-04,1587.76,3050.54,False,False
2026-08-04,2025-08-21,1495.92,8249.41,True,True
2026-08-05,2025-10-23,2146.53,6401.89,True,False
2026-08-06,2025-09-03,2016.58,5213.67,False,False
2026-08-07,2026-02-25,1478.6,9885.8,False,True
2026-08-08,2025-11-01,3071.9,2143.33,True,False
2026-08-09,2026-02-03,3434.69,2539.86,False,True
2026-08-10,2026-04-02,1413.98,489.7,True,False
2026-08-11,2026-05-20,3127.67,8612.59,False,False
2026-08-12,2025-08-14,761.02,2659.42,True,True
2026-08-13,2025-10-28,1894.18,9677.28,False,False
2026-08-14,2025-08-23,1742.65,6090.9,True,False
2026-08-15,2025-09-19,422.86,2226.9,True,True
2026-08-16,2026-04-18,1454.01,6665.96,True,False
2026-08-17,2025-10-17,3006.9,6722.39,False,True
2026-08-18,2025-10-17,1744.71,2873.72,False,True
2026-08-19,2025-09-26,2762.96,7376.63,False,True
2026-08-20,2026-05-02,3418.86,147.1,False,False
2026-08-21,2026-02-01,1869.36,7280.45,False,True
2026-08-22,2026-06-29,2071.67,1312.17,True,True
2026-08-23,2026-04-02,2638.45,9165.29,False,False
2026-08-24,2025-11-02,2951.04,8091.87,True,True
2026-08-25,2025-09-17,1044.6,6879.75,False,False
2026-08-26,2026-03-09,1665.94,8180.44,True,True
2026-08-27,2026-05-04,720.0,4324.9,False,True
2026-08-28,2026-05-15,1654.2,4318.95,False,False
2026-08-29,2025-09-07,287.33,6434.34,False,True
2026-08-30,2026-04-04,1482.74,6375.44,False,False
2026-08-01,2026-01-30,303.06,4793.29,True,False
2026-08-02,2026-04-24,1504.98,6225.95,True,False
2026-08-03,2026-06-11,1171.46,5466.05,True,True
2026-08-04,2026-03-06,1608.28,1350.23,True,True
2026-08-05,2026-01-29,1386.69,4173.43,False,False
2026-08-06,2026-06-16,1568.37,2627.46,False,True
2026-08-07,2026-01-08,460.63,7964.98,False,True
2026-08-08,2025-10-24,73.73,1431.93,False,False
2026-08-09,2025-08-16,2646.87,9956.51,False,False
2026-08-10,2025-08-25,1902.86,329.25,True,False
2026-08-11,2026-02-06,3430.98,8588.79,False,False
2026-08-12,2026-02-20,2971.75,9287.36,True,True
2026-08-13,2025-08-25,2387.19,5742.9,False,False
2026-08-14,2025-10-19,2728.27,2618.32,True,False
2026-08-15,2025-11-04,2617.99,9919.38,True,True
2026-08-16,2026-04-09,3451.17,638.8,True,True
2026-08-17,2025-09-16,2776.28,3016.59,False,False
2026-08-18,2025-08-12,3273.23,8000.38,False,False
2026-08-19,2025-09-25,3026.09,563.31,False,False
2026-08-20,2025-11-09,3051.35,6393.87,True,False
2026-08-21,2026-01-06,2689.74,3357.72,False,True
2026-08-22,2026-03-21,1223.67,9615.35,True,False
2026-08-23,2025-08-03,520.09,2853.21,False,False
2026-08-24,2026-03-20,2087.58,7615.79,False,True
2026-08-25,2026-02-02,1081.15,8555.34,True,True
2026-08-26,2025-12-15,1301.14,871.68,True,False
2026-08-27,2025-08-03,1820.06,8634.22,True,True
2026-08-28,2026-02-16,1595.64,5801.06,True,False
2026-08-29,2026-02-16,1420.53,2287.19,True,False
2026-08-30,2025-08-10,597.54,6447.27,False,True
2026-08-01,2026-03-19,314.59,2227.96,True,False
2026-08-02,2026-02-04,2262.7,2093.15,False,True
2026-08-03,2025-12-25,3458.43,4402.82,False,True
2026-08-04,2025-12-08,3174.36,3226.63,False,False
2026-08-05,2026-04-14,2293.53,4715.13,False,True
2026-08-06,2026-06-04,2027.14,1356.26,True,True
2026-08-07,2026-03-08,3200.55,3319.43,False,True
2026-08-08,2025-08-26,2963.99,8959.76,True,True
2026-08-09,2026-04-18,1820.82,5529.29,False,False
2026-08-10,2026-05-07,3227.59,8450.35,True,True
2026-08-11,2025-09-06,1703.04,6645.76,True,False
2026-08-12,2026-01-06,1429.81,192.0,False,True
2026-08-13,2026-01-11,594.67,6080.72,True,True
2026-08-14,2025-09-30,3273.1,5704.29,False,False
2026-08-15,2026-06-27,1970.02,715.81,True,False
2026-08-16,2025-11-03,143.67,3670.92,True,False
2026-08-17,2025-08-19,195.63,8860.85,True,False
2026-08-18,2025-09-04,2041.66,2226.41,True,False
2026-08-19,2026-01-13,3402.06,7145.02,True,True
2026-08-20,2026-05-08,2417.63,284.05,False,True
2026-08-21,2025-11-16,340.61,8168.94,True,False
2026-08-22,2026-04-08,1282.38,9259.0,False,False
2026-08-23,2025-08-15,2069.33,5207.1,False,True
2026-08-24,2026-04-13,2336.28,6695.16,True,True
2026-08-25,2026-04-08,848.21,7992.37,False,True
2026-08-26,2026-06-07,1347.57,2279.04,False,True
2026-08-27,2026-04-24,108.07,6386.73,True,True
2026-08-28,2026-01-24,288.34,4468.07,False,True
2026-08-29,2025-10-21,68.73,4068.92,False,True
2026-08-30,2025-09-11,1846.96,3093.7,True,True
2026-08-01,2025-11-03,2037.02,1828.3,False,False
2026-08-02,2026-05-08,416.35,2557.64,True,False
2026-08-03,2026-05-14,104.7,775.26,False,True
2026-08-04,2025-10-26,1436.97,3294.55,True,True
2026-08-05,2025-09-23,1770.73,4028.39,True,False
2026-08-06,2025-12-08,2351.63,6180.67,True,False
2026-08-07,2025-08-17,2082.22,7834.98,True,True
2026-08-08,2025-10-19,2409.37,859.28,False,False
2026-08-09,2025-10-22,1157.64,7302.11,False,True
2026-08-10,2025-11-06,742.55,5460.5,True,True
2026-08-11,2025-10-05,2544.86,1330.89,False,True
2026-08-12,2025-11-12,3153.17,7603.32,False,False
2026-08-13,2026-01-20,115.18,8579.62,False,False
2026-08-14,2026-05-22,2901.22,8661.1,False,True
2026-08-15,2026-03-30,2758.62,594.22,True,False
2026-08-16,2025-08-09,859.4,4179.61,True,True
2026-08-17,2026-03-20,172.65,3644.35,True,False
2026-08-18,2026-05-30,763.5,7246.12,True,False
2026-08-19,2025-10-14,2630.38,8597.25,False,True
2026-08-20,2026-02-15,1534.62,5681.73,False,False
2026-08-21,2026-01-09,1592.12,9628.81,True,False
2026-08-22,2026-05-14,1514.07,2494.78,True,False
2026-08-23,2025-09-28,915.59,557.39,True,True
2026-08-24,2025-12-01,823.14,6634.52,True,True
2026-08-25,2025-08-14,592.28,5785.46,True,False
2026-08-26,2025-08-09,146.79,7577.69,True,False
2026-08-27,2026-02-02,53.85,4616.3,True,True
2026-08-28,2026-01-13,1050.01,7856.06,True,False
2026-08-29,2026-03-20,3188.84,741.8,False,False
2026-08-30,2026-02-06,2867.48,8163.84,False,False
2026-08-01,2026-06-10,2627.63,1460.93,False,False
2026-08-02,2026-03-12,106.94,4007.1,True,True
2026-08-03,2026-03-12,1710.87,7901.02,True,False
2026-08-04,2026-03-19,508.34,2976.67,True,False
2026-08-05,2025-08-25,3375.31,7558.58,True,False
2026-08-06,2025-11-09,1734.73,3635.68,True,True
2026-08-07,2025-12-19,3231.41,8012.47,False,False
2026-08-08,2025-09-02,252.66,1746.21,False,True
2026-08-09,2025-11-19,1172.29,590.86,True,True
2026-08-10,2025-10-19,405.75,5619.5,False,True
2026-08-11,2026-05-10,1318.53,378.4,True,True
2026-08-12,2026-02-18,1041.73,5190.43,False,True
2026-08-13,2026-03-11,1460.18,7372.27,True,True
2026-08-14,2026-06-27,2608.87,8435.29,False,True
2026-08-15,2026-03-26,3452.38,5084.7,False,True
2026-08-16,2026-03-27,2879.63,553.38,False,False
2026-08-17,2026-03-21,1762.52,5377.69,True,True
2026-08-18,2026-06-02,648.12,160.47,True,False
2026-08-19,2026-06-21,2435.89,1370.93,True,True
2026-08-20,2025-11-17,2423.93,1392.41,False,False
2026-08-21,2026-01-28,3263.61,4431.54,False,True
2026-08-22,2025-11-08,493.28,255.24,False,True
2026-08-23,2026-04-06,173.98,5413.8,False,False
2026-08-24,2025-11-14,2253.84,3579.35,True,True
2026-08-25,2026-05-12,3011.03,3596.22,False,False
2026-08-26,2026-04-18,1353.58,2564.22,True,True
2026-08-27,2025-12-19,1453.2,9515.74,True,True
2026-08-28,2025-11-08,104.43,1201.6,False,False
2026-08-29,2025-12-18,857.6,3310.0,False,False
2026-08-30,2026-01-13,2128.02,7070.89,False,True
2026-08-01,2026-06-24,2090.83,7950.78,True,False
2026-08-02,2025-12-13,983.87,7765.48,True,True
2026-08-03,2026-03-30,779.98,2024.63,True,True
2026-08-04,2025-12-14,666.02,3073.84,False,False
2026-08-05,2026-04-15,2562.46,7806.26,True,True
2026-08-06,2026-04-08,3035.46,4085.76,False,True
2026-08-07,2026-04-12,2320.61,2177.01,True,True
2026-08-08,2026-05-21,2581.25,5275.27,True,True
2026-08-09,2026-05-06,2599.72,5944.24,False,True
2026-08-10,2025-09-09,2877.14,2253.9,False,False
2026-08-11,2026-01-06,3002.91,7167.73,True,True
2026-08-12,2025-09-18,2733.14,5911.63,True,True
2026-08-13,2026-02-11,2491.48,7596.44,True,True
2026-08-14,2026-01-06,786.41,9906.84,False,False
2026-08-15,2026-01-14,2812.65,3903.89,True,False
2026-08-16,2026-06-15,2511.3,7462.84,True,True
2026-08-17,2026-02-17,943.33,942.97,False,True
2026-08-18,2026-03-19,3083.43,8948.71,False,True
2026-08-19,2025-12-08,1946.03,5242.74,False,False
2026-08-20,2025-12-31,213.02,1965.06,False,False
2026-08-21,2026-04-29,1825.0,2973.88,True,True
2026-08-22,2025-08-15,2770.64,8474.23,False,True
2026-08-23,2026-02-06,865.42,3995.04,True,True
2026-08-24,2025-12-13,1230.47,7542.45,False,False
2026-08-25,2025-10-03,2741.52,7780.59,True,True
2026-08-26,2025-08-22,626.16,8492.21,False,False
2026-08-27,2025-11-09,235.31,9835.72,True,True
2026-08-28,2026-01-23,1201.4,2154.52,False,True
2026-08-29,2026-06-11,2905.8,6043.79,False,False
2026-08-30,2026-03-14,985.3,3056.51,True,True
2026-08-01,2025-12-24,2482.35,9771.08,True,False
2026-08-02,2026-02-24,743.17,807.35,True,True
2026-08-03,2025-12-04,108.5,1801.19,True,False
2026-08-04,2025-08-14,865.47,4759.74,False,False
2026-08-05,2025-08-16,642.33,597.76,True,False
2026-08-06,2025-09-20,581.91,5489.76,False,True
2026-08-07,2025-09-21,2787.68,9765.19,True,True
2026-08-08,2026-04-03,2125.26,7556.51,False,True
2026-08-09,2026-05-09,3163.62,516.99,False,True
2026-08-10,2026-05-02,405.65,4304.32,True,True
2026-08-11,2026-04-16,1594.99,4216.1,True,True
2026-08-12,2025-08-03,1806.14,2665.58,False,True
2026-08-13,2025-10-23,2874.76,1609.34,True,True
2026-08-14,2025-10-26,1818.55,4927.29,False,True
2026-08-15,2026-02-08,861.58,1526.88,True,False
2026-08-16,2025-12-09,2847.98,6961.39,True,False
2026-08-17,2025-12-06,753.06,3833.63,True,False
2026-08-18,2025-08-12,1782.28,2107.91,False,False
2026-08-19,2026-06-06,2461.12,6725.55,True,True
2026-08-20,2025-10-21,998.54,8288.81,False,False
2026-08-21,2026-03-23,1918.47,7751.81,True,False
2026-08-22,2026-01-20,2436.02,3040.54,False,False
2026-08-23,2026-05-12,238.67,381.95,False,True
2026-08-24,2025-09-19,569.9,7718.13,True,True
2026-08-25,2026-06-02,1661.12,8254.62,False,True
2026-08-26,2025-12-16,378.35,9511.89,False,True
2026-08-27,2026-06-10,2807.78,3449.14,False,True
2026-08-28,2025-11-20,3030.91,4485.18,True,True
2026-08-29,2026-02-02,517.7,8609.63,True,False
2026-08-30,2025-10-01,3099.53,5737.36,True,False
2026-08-01,2026-01-21,178.25,6183.06,False,True
2026-08-02,2025-09-07,577.78,6628.14,False,False
2026-08-03,2026-06-04,3420.27,1952.99,False,False
2026-08-04,2025-08-16,2909.86,8397.9,True,True
2026-08-05,2025-10-26,2908.48,7875.43,False,True
2026-08-06,2025-08-27,1690.25,6421.37,False,True
2026-08-07,2025-12-17,1691.89,5283.86,True,False
2026-08-08,2025-11-18,1624.06,7346.96,True,False
2026-08-09,2025-08-30,2031.76,9506.79,True,True
2026-08-10,2026-02-28,959.89,3308.79,False,True
2026-08-11,2025-12-24,798.43,2939.68,False,False
2026-08-12,2025-09-30,1306.24,9776.12,True,False
2026-08-13,2025-11-24,894.34,1451.95,False,False
2026-08-14,2026-04-10,851.15,6727.69,False,False
2026-08-15,2026-04-04,851.29,3752.63,True,True
2026-08-16,2025-12-29,821.21,8318.55,True,True
2026-08-17,2026-05-20,2320.92,6316.26,True,False
2026-08-18,2026-03-23,2615.62,5874.61,False,False
2026-08-19,2026-04-30,2736.5,6070.77,True,False
2026-08-20,2026-03-09,3047.24,6697.88,True,False
2026-08-21,2026-06-17,1794.78,491.33,True,True
2026-08-22,2026-04-22,2709.6,2423.19,False,True
2026-08-23,2026-04-21,2937.65,4129.84,False,False
2026-08-24,2026-04-17,2386.67,2742.84,True,True
2026-08-25,2026-06-04,2690.54,2508.2,True,False
2026-08-26,2025-11-20,1068.9,6045.41,True,True
2026-08-27,2026-04-08,914.47,2057.27,True,False
2026-08-28,2026-01-27,1488.14,8356.74,False,False
2026-08-29,2025-12-26,2318.37,1597.02,False,True
2026-08-30,2025-09-16,187.15,733.31,True,True
2026-08-01,2025-12-01,1088.09,6879.22,True,True
2026-08-02,2025-09-30,2779.72,4905.9,True,True
2026-08-03,2025-09-12,799.56,9922.79,False,True
2026-08-04,2026-06-15,1735.79,9637.23,False,False
2026-08-05,2025-10-17,1847.88,2249.96,False,True
2026-08-06,2026-01-14,1897.68,1947.08,False,True
2026-08-07,2025-08-29,1610.42,8761.88,False,True
2026-08-08,2025-12-08,2647.12,7148.47,False,False
2026-08-09,2025-08-15,973.43,5933.29,False,True
2026-08-10,2026-01-13,2680.65,9474.06,True,False
2026-08-11,2026-02-28,2180.19,920.41,True,False
2026-08-12,2026-05-08,1106.53,1408.14,True,True
2026-08-13,2026-04-28,3205.97,1141.73,False,False
2026-08-14,2025-10-04,516.42,8571.13,True,True
2026-08-15,2025-08-29,2091.8,3746.66,False,False
2026-08-16,2026-01-01,860.15,4619.92,False,True
2026-08-17,2026-02-22,2512.64,4307.04,True,False
2026-08-18,2026-04-22,467.17,8458.3,False,True
2026-08-19,2026-04-15,1202.59,9562.37,False,True
2026-08-20,2025-12-08,3369.28,9199.36,True,True
2026-08-21,2026-04-06,2695.08,2868.28,True,True
2026-08-22,2025-08-31,933.96,3642.45,True,False
2026-08-23,2025-08-04,2840.86,876.99,False,True
2026-08-24,2026-05-23,762.73,3165.71,True,True
2026-08-25,2026-03-28,726.4,7649.84,False,False
2026-08-26,2025-08-24,3355.16,943.53,False,True
2026-08-27,2026-03-12,1815.59,5952.44,True,True
2026-08-28,2026-05-17,253.34,7481.04,False,True
2026-08-29,2026-03-03,2650.19,7493.15,True,False
2026-08-30,2025-11-14,2998.39,6954.65,True,True
2026-08-01,2026-02-27,1476.63,4939.93,True,False
2026-08-02,2026-04-09,2853.44,758.57,False,False
2026-08-03,2025-10-09,268.88,5935.8,False,False
2026-08-04,2025-11-11,350.17,3027.6,False,True
2026-08-05,2025-10-27,2510.73,7075.5,True,True
2026-08-06,2025-09-30,2776.99,8320.26,False,True
2026-08-07,2025-12-31,182.04,7908.6,True,True
2026-08-08,2026-05-13,3304.41,6037.72,True,True
2026-08-09,2025-11-12,1334.26,1924.93,True,True
2026-08-10,2025-09-01,2647.36,9760.9,True,True
2026-08-11,2025-12-31,2770.68,9841.02,True,False
2026-08-12,2025-12-28,3483.45,7455.27,True,False
2026-08-13,2025-08-28,1927.78,5141.6,False,False
2026-08-14,2025-11-02,500.38,4068.83,False,True
2026-08-15,2025-12-18,593.22,3751.08,True,False
2026-08-16,2026-05-20,1624.72,1614.24,False,True
2026-08-17,2026-03-13,514.16,4503.76,False,False
2026-08-18,2026-01-25,3424.98,3613.88,False,False
2026-08-19,2025-12-20,1081.44,7803.49,False,False
2026-08-20,2026-06-30,1190.33,1917.49,True,True
2026-08-21,2025-11-17,133.44,7338.94,True,False
2026-08-22,2025-09-12,1164.23,9956.41,False,False
2026-08-23,2026-03-30,535.54,7691.79,True,True
2026-08-24,2026-03-24,661.14,2332.33,False,False
2026-08-25,2025-09-25,3392.56,1272.34,True,False
2026-08-26,2026-02-11,2078.98,5752.93,False,False
2026-08-27,2026-01-16,748.16,7690.94,True,False
2026-08-28,2025-11-13,2110.86,3339.53,False,True
2026-08-29,2026-01-08,1828.42,5835.99,False,False
2026-08-30,2026-04-17,3193.39,9944.7,False,False
2026-08-01,2026-06-28,1903.3,5237.91,True,True
2026-08-02,2025-11-18,1498.58,9211.44,False,True
2026-08-03,2025-08-16,2146.84,328.79,False,True
2026-08-04,2026-07-01,2574.94,318.62,True,False
2026-08-05,2026-06-26,2199.74,7262.06,False,True
2026-08-06,2026-02-27,2693.49,7566.52,True,False
2026-08-07,2026-03-29,2390.04,3965.47,False,True
2026-08-08,2025-08-19,2875.43,5918.32,True,True
2026-08-09,2026-04-26,693.02,5635.05,False,False
2026-08-10,2026-04-15,3365.96,8732.53,True,False
2026-08-11,2025-12-10,2181.69,2387.92,True,False
2026-08-12,2025-12-19,2008.68,8807.26,False,False
2026-08-13,2025-09-02,2234.99,1664.44,True,True
2026-08-14,2026-02-01,765.5,3589.34,False,True
2026-08-15,2026-03-02,2517.67,3568.68,False,False
2026-08-16,2026-03-27,3331.68,6525.55,False,True
2026-08-17,2025-09-21,1257.02,2104.46,True,True
2026-08-18,2025-08-15,664.97,7314.17,False,False
2026-08-19,2025-10-09,3156.47,1760.97,False,True
2026-08-20,2026-03-16,379.89,7103.44,True,False
2026-08-21,2026-04-22,2880.08,742.91,False,True
2026-08-22,2026-01-05,1778.99,5017.44,False,True
2026-08-23,2026-01-31,1234.33,7867.8,False,False
2026-08-24,2026-05-07,2388.3,6478.36,False,True
2026-08-25,2025-10-13,1147.48,539.67,True,True
2026-08-26,2026-04-10,3194.03,7293.87,True,False
2026-08-27,2025-11-03,1769.24,941.56,True,False
2026-08-28,2025-08-27,1585.75,1761.44,False,False
2026-08-29,2025-09-22,1879.39,8055.65,False,True
2026-08-30,2026-06-28,108.34,2349.15,True,True
2026-08-01,2025-10-03,2130.28,9491.75,True,False
2026-08-02,2026-03-02,425.14,996.44,True,False
2026-08-03,2025-11-13,439.53,9397.18,False,False
2026-08-04,2025-08-19,2842.41,4294.24,False,False
2026-08-05,2026-04-02,1327.76,6447.69,False,False
2026-08-06,2026-03-04,2749.16,4975.88,False,True
2026-08-07,2025-12-20,1252.5,1280.37,False,True
2026-08-08,2026-03-11,2283.04,1791.23,False,False
2026-08-09,2025-11-06,690.07,279.48,True,False
2026-08-10,2026-06-16,2392.48,3378.55,True,False
2026-08-11,2026-03-17,1169.11,2102.54,False,False
2026-08-12,2026-04-27,1253.03,5578.48,True,False
2026-08-13,2026-02-19,835.13,8995.55,True,False
2026-08-14,2026-01-30,1174.39,3366.22,True,True
2026-08-15,2025-12-13,122.31,534.79,True,True
2026-08-16,2026-01-09,3472.75,6738.73,False,True
2026-08-17,2026-01-05,1376.52,3288.2,True,True
2026-08-18,2026-02-04,1753.6,1036.01,True,True
2026-08-19,2026-06-02,3437.54,5886.97,False,True
2026-08-20,2025-12-02,417.65,6830.97,False,True
2026-08-21,2026-01-14,511.91,8962.88,True,False
2026-08-22,2025-08-22,293.65,271.16,True,True
2026-08-23,2025-12-07,1257.14,5883.53,True,False
2026-08-24,2026-03-15,2940.17,7433.88,True,True
2026-08-25,2026-03-20,2941.71,1565.99,True,True
2026-08-26,2025-12-08,1447.28,679.41,False,True
2026-08-27,2026-01-11,165.33,110.01,False,False
2026-08-28,2026-01-15,1798.96,3374.08,True,False
2026-08-29,2025-11-26,2510.83,8946.66,True,False
2026-08-30,2025-10-30,977.65,5564.94,False,True
2026-08-01,2025-11-19,1227.5,828.02,True,True
2026-08-02,2026-01-18,3438.89,6790.59,False,False
2026-08-03,2025-12-29,1875.92,5033.14,False,True
2026-08-04,2025-12-22,367.09,6532.98,True,False
