customer_id,transaction_date,amount,status
CUST-DUP-1470,2026-08-20,1013.5,CANCELLED
CUST-DUP-1471,2026-08-20,919.75,COMPLETED
CUST-DUP-1472,2026-08-20,1460.5,COMPLETED
CUST-DUP-1473,2026-08-20,239.8,CANCELLED
CUST-DUP-1474,2026-08-20,1001.17,CANCELLED
CUST-DUP-1475,2026-08-20,201.76,CANCELLED
CUST-DUP-1476,2026-08-20,558.52,CANCELLED
CUST-DUP-1477,2026-08-20,896.34,COMPLETED
CUST-DUP-1478,2026-08-20,881.49,COMPLETED
CUST-DUP-1479,2026-08-20,226.68,CANCELLED
CUST-DUP-1480,2026-08-20,1235.77,COMPLETED
CUST-DUP-1481,2026-08-21,1088.93,CANCELLED
CUST-DUP-1482,2026-08-21,1130.15,COMPLETED
CUST-DUP-1483,2026-08-21,767.39,COMPLETED
CUST-DUP-1484,2026-08-21,565.56,CANCELLED
CUST-DUP-1485,2026-08-21,1121.42,PENDING
CUST-DUP-1486,2026-08-21,1488.4,PENDING
CUST-DUP-1487,2026-08-21,681.04,CANCELLED
CUST-DUP-1488,2026-08-21,892.45,PENDING
CUST-DUP-1489,2026-08-21,898.79,CANCELLED
CUST-DUP-1490,2026-08-21,947.45,CANCELLED
CUST-DUP-1491,2026-08-21,669.36,COMPLETED
CUST-DUP-1492,2026-08-21,189.82,COMPLETED
CUST-DUP-1493,2026-08-21,550.23,COMPLETED
CUST-DUP-1494,2026-08-21,1367.06,CANCELLED
CUST-DUP-1495,2026-08-21,435.47,PENDING
CUST-DUP-1496,2026-08-21,893.63,COMPLETED
CUST-DUP-1497,2026-08-21,251.61,COMPLETED
CUST-DUP-1498,2026-08-21,277.08,PENDING
CUST-DUP-1499,2026-08-21,842.58,PENDING
CUST-DUP-1500,2026-08-21,657.89,PENDING
CUST-DUP-1501,2026-08-01,1085.79,CANCELLED
CUST-DUP-1502,2026-08-01,874.7,COMPLETED
CUST-DUP-1503,2026-08-01,825.31,CANCELLED
CUST-DUP-1504,2026-08-01,975.75,PENDING
CUST-DUP-1505,2026-08-01,657.21,PENDING
CUST-DUP-1506,2026-08-01,293.94,COMPLETED
CUST-DUP-1507,2026-08-01,290.81,CANCELLED
CUST-DUP-1508,2026-08-01,1336.05,CANCELLED
CUST-DUP-1509,2026-08-01,1004.16,COMPLETED
CUST-DUP-1510,2026-08-01,531.64,COMPLETED
CUST-DUP-1511,2026-08-01,809.99,COMPLETED
CUST-DUP-1512,2026-08-01,564.18,COMPLETED
CUST-DUP-1513,2026-08-01,564.62,CANCELLED
CUST-DUP-1514,2026-08-01,1023.57,PENDING
CUST-DUP-1515,2026-08-01,601.12,COMPLETED
CUST-DUP-1516,2026-08-01,300.58,PENDING
CUST-DUP-1517,2026-08-01,1213.74,COMPLETED
CUST-DUP-1518,2026-08-01,1049.29,CANCELLED
CUST-DUP-1519,2026-08-01,800.16,CANCELLED
CUST-DUP-1520,2026-08-01,816.75,CANCELLED
CUST-DUP-1521,2026-08-01,937.72,CANCELLED
CUST-DUP-1522,2026-08-01,542.28,PENDING
CUST-DUP-1523,2026-08-01,360.77,PENDING
CUST-DUP-1524,2026-08-01,1434.69,COMPLETED
CUST-DUP-1525,2026-08-02,851.43,CANCELLED
CUST-DUP-1526,2026-08-02,952.3,CANCELLED
CUST-DUP-1527,2026-08-02,863.07,COMPLETED
CUST-DUP-1528,2026-08-02,760.74,PENDING
CUST-DUP-1529,2026-08-02,873.34,COMPLETED
CUST-DUP-1530,2026-08-02,693.79,COMPLETED
CUST-DUP-1531,2026-08-02,1449.43,COMPLETED
CUST-DUP-1532,2026-08-02,696.46,CANCELLED
CUST-DUP-1533,2026-08-02,1406.19,COMPLETED
CUST-DUP-1534,2026-08-02,872.54,PENDING
CUST-DUP-1535,2026-08-02,859.29,PENDING
CUST-DUP-1536,2026-08-02,176.48,CANCELLED
CUST-DUP-1537,2026-08-02,1459.65,CANCELLED
CUST-DUP-1538,2026-08-02,701.1,COMPLETED
CUST-DUP-1539,2026-08-02,217.22,PENDING
CUST-DUP-1540,2026-08-02,177.12,PENDING
CUST-DUP-1541,2026-08-02,1266.44,PENDING
CUST-DUP-1542,2026-08-02,315.25,COMPLETED
CUST-DUP-1543,2026-08-02,416.92,COMPLETED
CUST-DUP-1544,2026-08-02,331.78,PENDING
CUST-DUP-1545,2026-08-02,883.07,PENDING
CUST-DUP-1546,2026-08-02,268.25,COMPLETED
CUST-DUP-1547,2026-08-02,1049.11,PENDING
CUST-DUP-1548,2026-08-02,914.14,COMPLETED
CUST-DUP-1549,2026-08-03,972.91,CANCELLED
CUST-DUP-1550,2026-08-03,1378.0,PENDING
CUST-DUP-1551,2026-08-03,1210.7,CANCELLED
CUST-DUP-1552,2026-08-03,517.15,PENDING
CUST-DUP-1553,2026-08-03,1370.28,COMPLETED
CUST-DUP-1554,2026-08-03,1368.14,COMPLETED
CUST-DUP-1555,2026-08-03,737.8,CANCELLED
CUST-DUP-1556,2026-08-03,1207.42,PENDING
CUST-DUP-1557,2026-08-03,1049.53,CANCELLED
CUST-DUP-1558,2026-08-03,1286.94,COMPLETED
CUST-DUP-1559,2026-08-03,661.3,COMPLETED
CUST-DUP-1560,2026-08-03,880.23,COMPLETED
CUST-DUP-1561,2026-08-03,951.2,COMPLETED
CUST-DUP-1562,2026-08-03,1050.52,PENDING
CUST-DUP-1563,2026-08-03,1430.97,CANCELLED
CUST-DUP-1564,2026-08-03,1239.74,PENDING
CUST-DUP-1565,2026-08-03,463.29,CANCELLED
CUST-DUP-1566,2026-08-03,802.25,COMPLETED
CUST-DUP-1567,2026-08-03,555.23,COMPLETED
CUST-DUP-1568,2026-08-03,1438.5,PENDING
CUST-DUP-1569,2026-08-03,475.22,PENDING
CUST-DUP-1570,2026-08-03,203.53,CANCELLED
CUST-DUP-1571,2026-08-03,969.0,PENDING
CUST-DUP-1572,2026-08-03,828.76,COMPLETED
CUST-DUP-1573,2026-08-04,261.89,CANCELLED
CUST-DUP-1574,2026-08-04,1053.7,CANCELLED
CUST-DUP-1575,2026-08-04,163.88,CANCELLED
CUST-DUP-1576,2026-08-04,659.94,PENDING
CUST-DUP-1577,2026-08-04,410.61,PENDING
CUST-DUP-1578,2026-08-04,1327.97,PENDING
CUST-DUP-1579,2026-08-04,1368.74,CANCELLED
CUST-DUP-1580,2026-08-04,812.78,COMPLETED
CUST-DUP-1581,2026-08-04,1289.64,PENDING
CUST-DUP-1582,2026-08-04,836.54,COMPLETED
CUST-DUP-1583,2026-08-04,1352.91,PENDING
CUST-DUP-1584,2026-08-04,1231.59,COMPLETED
CUST-DUP-1585,2026-08-04,185.36,CANCELLED
CUST-DUP-1586,2026-08-04,936.41,CANCELLED
CUST-DUP-1587,2026-08-04,999.39,PENDING
CUST-DUP-1588,2026-08-04,923.18,COMPLETED
CUST-DUP-1589,2026-08-04,328.59,COMPLETED
CUST-DUP-1590,2026-08-04,1311.81,COMPLETED
CUST-DUP-1591,2026-08-04,1338.9,PENDING
CUST-DUP-1592,2026-08-04,609.49,COMPLETED
CUST-DUP-1593,2026-08-04,211.72,CANCELLED
CUST-DUP-1594,2026-08-04,699.54,PENDING
CUST-DUP-1595,2026-08-04,1490.41,PENDING
CUST-DUP-1596,2026-08-04,578.39,CANCELLED
CUST-DUP-1597,2026-08-05,925.38,PENDING
CUST-DUP-1598,2026-08-05,516.16,COMPLETED
CUST-DUP-1599,2026-08-05,1009.94,PENDING
CUST-DUP-1600,2026-08-05,1193.96,CANCELLED
CUST-DUP-1601,2026-08-05,891.46,PENDING
CUST-DUP-1602,2026-08-05,1278.82,COMPLETED
CUST-DUP-1603,2026-08-05,1440.81,CANCELLED
CUST-DUP-1604,2026-08-05,171.28,COMPLETED
CUST-DUP-1605,2026-08-05,813.25,PENDING
CUST-DUP-1606,2026-08-05,1177.33,PENDING
CUST-DUP-1607,2026-08-05,352.79,COMPLETED
CUST-DUP-1608,2026-08-05,490.9,CANCELLED
CUST-DUP-1609,2026-08-05,1345.68,PENDING
CUST-DUP-1610,2026-08-05,634.65,COMPLETED
CUST-DUP-1611,2026-08-05,591.71,PENDING
CUST-DUP-1612,2026-08-05,765.54,CANCELLED
CUST-DUP-1613,2026-08-05,156.38,PENDING
CUST-DUP-1614,2026-08-05,852.62,COMPLETED
CUST-DUP-1615,2026-08-05,119.24,COMPLETED
CUST-DUP-1616,2026-08-05,741.62,CANCELLED
CUST-DUP-1617,2026-08-05,654.46,CANCELLED
CUST-DUP-1618,2026-08-05,1402.49,CANCELLED
CUST-DUP-1619,2026-08-05,478.11,PENDING
CUST-DUP-1620,2026-08-05,1072.05,CANCELLED
CUST-DUP-1621,2026-08-06,670.55,PENDING
CUST-DUP-1622,2026-08-06,668.14,CANCELLED
CUST-DUP-1623,2026-08-06,1345.74,COMPLETED
CUST-DUP-1624,2026-08-06,1363.92,COMPLETED
CUST-DUP-1625,2026-08-06,839.12,COMPLETED
CUST-DUP-1626,2026-08-06,919.95,PENDING
CUST-DUP-1627,2026-08-06,352.26,PENDING
CUST-DUP-1628,2026-08-06,915.35,CANCELLED
CUST-DUP-1629,2026-08-06,1216.54,CANCELLED
CUST-DUP-1630,2026-08-06,1372.62,CANCELLED
CUST-DUP-1631,2026-08-06,951.47,PENDING
CUST-DUP-1632,2026-08-06,623.66,PENDING
CUST-DUP-1633,2026-08-06,810.98,COMPLETED
CUST-DUP-1634,2026-08-06,1217.88,CANCELLED
CUST-DUP-1635,2026-08-06,1487.96,CANCELLED
CUST-DUP-1636,2026-08-06,790.62,COMPLETED
CUST-DUP-1637,2026-08-06,1446.75,CANCELLED
CUST-DUP-1638,2026-08-06,1152.21,PENDING
CUST-DUP-1639,2026-08-06,1268.53,COMPLETED
CUST-DUP-1640,2026-08-06,183.29,COMPLETED
CUST-DUP-1641,2026-08-06,871.21,CANCELLED
CUST-DUP-1642,2026-08-06,533.5,COMPLETED
CUST-DUP-1643,2026-08-06,892.23,PENDING
CUST-DUP-1644,2026-08-06,396.81,CANCELLED
CUST-DUP-1645,2026-08-07,1178.58,CANCELLED
CUST-DUP-1646,2026-08-07,472.85,COMPLETED
CUST-DUP-1647,2026-08-07,464.18,CANCELLED
CUST-DUP-1648,2026-08-07,581.1,COMPLETED
CUST-DUP-1649,2026-08-07,1088.08,PENDING
CUST-DUP-1650,2026-08-07,1162.11,CANCELLED
CUST-DUP-1651,2026-08-07,1140.53,CANCELLED
CUST-DUP-1652,2026-08-07,1356.45,PENDING
CUST-DUP-1653,2026-08-07,751.39,CANCELLED
CUST-DUP-1654,2026-08-07,721.03,COMPLETED
CUST-DUP-1655,2026-08-07,592.13,CANCELLED
CUST-DUP-1656,2026-08-07,960.07,COMPLETED
CUST-DUP-1657,2026-08-07,823.15,PENDING
CUST-DUP-1658,2026-08-07,917.56,COMPLETED
CUST-DUP-1659,2026-08-07,1245.64,PENDING
CUST-DUP-1660,2026-08-07,454.77,PENDING
CUST-DUP-1661,2026-08-07,337.24,COMPLETED
CUST-DUP-1662,2026-08-07,1489.08,COMPLETED
CUST-DUP-1663,2026-08-07,858.89,COMPLETED
CUST-DUP-1664,2026-08-07,688.66,CANCELLED
CUST-DUP-1665,2026-08-07,628.16,CANCELLED
CUST-DUP-1666,2026-08-07,1250.26,CANCELLED
CUST-DUP-1667,2026-08-07,1249.77,COMPLETED
CUST-DUP-1668,2026-08-07,927.32,PENDING
CUST-DUP-1669,2026-08-08,829.52,COMPLETED
CUST-DUP-1670,2026-08-08,1271.57,PENDING
CUST-DUP-1671,2026-08-08,1036.86,COMPLETED
CUST-DUP-1672,2026-08-08,240.64,PENDING
CUST-DUP-1673,2026-08-08,1065.95,COMPLETED
CUST-DUP-1674,2026-08-08,1281.12,COMPLETED
CUST-DUP-1675,2026-08-08,1325.56,CANCELLED
CUST-DUP-1676,2026-08-08,339.91,COMPLETED
CUST-DUP-1677,2026-08-08,998.18,COMPLETED
CUST-DUP-1678,2026-08-08,723.96,PENDING
CUST-DUP-1679,2026-08-08,573.02,COMPLETED
CUST-DUP-1680,2026-08-08,926.06,PENDING
CUST-DUP-1681,2026-08-08,165.62,CANCELLED
CUST-DUP-1682,2026-08-08,1304.88,PENDING
CUST-DUP-1683,2026-08-08,273.88,CANCELLED
CUST-DUP-1684,2026-08-08,476.57,CANCELLED
CUST-DUP-1685,2026-08-08,882.75,COMPLETED
CUST-DUP-1686,2026-08-08,718.41,CANCELLED
CUST-DUP-1687,2026-08-08,1094.91,COMPLETED
CUST-DUP-1688,2026-08-08,1175.56,COMPLETED
CUST-DUP-1689,2026-08-08,1307.46,PENDING
CUST-DUP-1690,2026-08-08,209.14,PENDING
CUST-DUP-1691,2026-08-08,1047.57,CANCELLED
CUST-DUP-1692,2026-08-08,1297.39,COMPLETED
CUST-DUP-1693,2026-08-09,1233.47,COMPLETED
CUST-DUP-1694,2026-08-09,1398.36,COMPLETED
CUST-DUP-1695,2026-08-09,724.85,CANCELLED
CUST-DUP-1696,2026-08-09,651.84,PENDING
CUST-DUP-1697,2026-08-09,1098.84,PENDING
CUST-DUP-1698,2026-08-09,274.5,CANCELLED
CUST-DUP-1699,2026-08-09,1352.37,CANCELLED
CUST-DUP-1700,2026-08-09,491.83,CANCELLED
CUST-DUP-1701,2026-08-09,1002.72,COMPLETED
CUST-DUP-1702,2026-08-09,1103.6,COMPLETED
CUST-DUP-1703,2026-08-09,1042.95,COMPLETED
CUST-DUP-1704,2026-08-09,1203.8,COMPLETED
CUST-DUP-1705,2026-08-09,538.75,COMPLETED
CUST-DUP-1706,2026-08-09,187.34,CANCELLED
CUST-DUP-1707,2026-08-09,680.2,PENDING
CUST-DUP-1708,2026-08-09,1235.45,CANCELLED
CUST-DUP-1709,2026-08-09,706.03,CANCELLED
CUST-DUP-1710,2026-08-09,967.36,CANCELLED
CUST-DUP-1711,2026-08-09,1464.13,PENDING
CUST-DUP-1712,2026-08-09,834.82,CANCELLED
CUST-DUP-1713,2026-08-09,875.81,PENDING
CUST-DUP-1714,2026-08-09,227.11,PENDING
CUST-DUP-1715,2026-08-09,480.98,PENDING
CUST-DUP-1716,2026-08-09,537.19,COMPLETED
CUST-DUP-1717,2026-08-10,696.84,PENDING
CUST-DUP-1718,2026-08-10,789.97,CANCELLED
CUST-DUP-1719,2026-08-10,551.87,PENDING
CUST-DUP-1720,2026-08-10,1386.09,CANCELLED
CUST-DUP-1721,2026-08-10,960.86,COMPLETED
CUST-DUP-1722,2026-08-10,802.18,PENDING
CUST-DUP-1723,2026-08-10,520.36,CANCELLED
CUST-DUP-1724,2026-08-10,1165.86,COMPLETED
CUST-DUP-1725,2026-08-10,543.09,COMPLETED
CUST-DUP-1726,2026-08-10,1397.4,CANCELLED
CUST-DUP-1727,2026-08-10,1385.3,COMPLETED
CUST-DUP-1728,2026-08-10,577.34,COMPLETED
CUST-DUP-1729,2026-08-10,1206.48,PENDING
CUST-DUP-1730,2026-08-10,1010.72,COMPLETED
CUST-DUP-1731,2026-08-10,1430.96,PENDING
CUST-DUP-1732,2026-08-10,1150.38,PENDING
CUST-DUP-1733,2026-08-10,1479.07,PENDING
CUST-DUP-1734,2026-08-10,1363.86,PENDING
CUST-DUP-1735,2026-08-10,480.44,PENDING
CUST-DUP-1736,2026-08-10,1222.34,PENDING
CUST-DUP-1737,2026-08-10,376.39,PENDING
CUST-DUP-1738,2026-08-10,130.17,CANCELLED
CUST-DUP-1739,2026-08-10,262.26,PENDING
CUST-DUP-1740,2026-08-10,1400.09,PENDING
CUST-DUP-1741,2026-08-11,854.6,PENDING
CUST-DUP-1742,2026-08-11,683.25,CANCELLED
CUST-DUP-1743,2026-08-11,299.72,PENDING
CUST-DUP-1744,2026-08-11,543.36,PENDING
CUST-DUP-1745,2026-08-11,940.74,CANCELLED
CUST-DUP-1746,2026-08-11,1231.36,COMPLETED
CUST-DUP-1747,2026-08-11,961.27,CANCELLED
CUST-DUP-1748,2026-08-11,941.43,COMPLETED
CUST-DUP-1749,2026-08-11,1301.37,CANCELLED
CUST-DUP-1750,2026-08-11,1391.99,CANCELLED
CUST-DUP-1751,2026-08-11,143.68,COMPLETED
CUST-DUP-1752,2026-08-11,672.01,CANCELLED
CUST-DUP-1753,2026-08-11,403.34,CANCELLED
CUST-DUP-1754,2026-08-11,515.71,PENDING
CUST-DUP-1755,2026-08-11,1402.58,CANCELLED
CUST-DUP-1756,2026-08-11,964.06,COMPLETED
CUST-DUP-1757,2026-08-11,308.65,CANCELLED
CUST-DUP-1758,2026-08-11,614.55,COMPLETED
CUST-DUP-1759,2026-08-11,952.53,PENDING
CUST-DUP-1760,2026-08-11,1309.28,CANCELLED
CUST-DUP-1761,2026-08-11,1164.53,CANCELLED
CUST-DUP-1762,2026-08-11,620.58,COMPLETED
CUST-DUP-1763,2026-08-11,601.08,COMPLETED
CUST-DUP-1764,2026-08-11,153.28,COMPLETED
CUST-DUP-1765,2026-08-12,1301.65,PENDING
CUST-DUP-1766,2026-08-12,220.96,PENDING
CUST-DUP-1767,2026-08-12,1229.41,PENDING
CUST-DUP-1768,2026-08-12,834.04,COMPLETED
CUST-DUP-1769,2026-08-12,1016.48,COMPLETED
CUST-DUP-1770,2026-08-12,1357.18,PENDING
CUST-DUP-1771,2026-08-12,926.04,PENDING
CUST-DUP-1772,2026-08-12,936.69,COMPLETED
CUST-DUP-1773,2026-08-12,1063.13,PENDING
CUST-DUP-1774,2026-08-12,1080.19,CANCELLED
CUST-DUP-1775,2026-08-12,325.32,COMPLETED
CUST-DUP-1776,2026-08-12,1417.79,PENDING
CUST-DUP-1777,2026-08-12,295.99,PENDING
CUST-DUP-1778,2026-08-12,444.45,PENDING
CUST-DUP-1779,2026-08-12,1223.81,COMPLETED
CUST-DUP-1780,2026-08-12,1363.52,CANCELLED
CUST-DUP-1781,2026-08-12,262.63,CANCELLED
CUST-DUP-1782,2026-08-12,989.32,COMPLETED
CUST-DUP-1783,2026-08-12,1005.43,PENDING
CUST-DUP-1784,2026-08-12,1338.93,CANCELLED
CUST-DUP-1785,2026-08-12,510.62,CANCELLED
CUST-DUP-1786,2026-08-12,467.93,CANCELLED
CUST-DUP-1787,2026-08-12,1027.08,PENDING
CUST-DUP-1788,2026-08-12,686.28,CANCELLED
CUST-DUP-1789,2026-08-13,141.82,PENDING
CUST-DUP-1790,2026-08-13,1272.23,COMPLETED
CUST-DUP-1791,2026-08-13,534.71,COMPLETED
CUST-DUP-1792,2026-08-13,1206.94,CANCELLED
CUST-DUP-1793,2026-08-13,1472.19,PENDING
CUST-DUP-1794,2026-08-13,1230.11,CANCELLED
CUST-DUP-1795,2026-08-13,1263.76,PENDING
CUST-DUP-1796,2026-08-13,1364.18,PENDING
CUST-DUP-1797,2026-08-13,842.67,CANCELLED
CUST-DUP-1798,2026-08-13,268.42,PENDING
CUST-DUP-1799,2026-08-13,728.18,PENDING
CUST-DUP-1800,2026-08-13,772.55,CANCELLED
CUST-DUP-1801,2026-08-13,1333.81,CANCELLED
CUST-DUP-1802,2026-08-13,571.14,COMPLETED
CUST-DUP-1803,2026-08-13,509.99,PENDING
CUST-DUP-1804,2026-08-13,475.35,PENDING
CUST-DUP-1805,2026-08-13,1196.95,COMPLETED
CUST-DUP-1806,2026-08-13,385.96,PENDING
CUST-DUP-1807,2026-08-13,1279.16,PENDING
CUST-DUP-1808,2026-08-13,260.94,PENDING
CUST-DUP-1809,2026-08-13,1065.73,PENDING
CUST-DUP-1810,2026-08-13,432.51,PENDING
CUST-DUP-1811,2026-08-13,585.64,CANCELLED
CUST-DUP-1812,2026-08-13,1285.69,PENDING
CUST-DUP-1813,2026-08-14,947.06,CANCELLED
CUST-DUP-1814,2026-08-14,633.08,CANCELLED
CUST-DUP-1815,2026-08-14,1074.25,PENDING
CUST-DUP-1816,2026-08-14,302.76,CANCELLED
CUST-DUP-1817,2026-08-14,210.25,COMPLETED
CUST-DUP-1818,2026-08-14,109.06,PENDING
CUST-DUP-1819,2026-08-14,142.63,CANCELLED
CUST-DUP-1820,2026-08-14,788.24,CANCELLED
CUST-DUP-1821,2026-08-14,563.96,CANCELLED
CUST-DUP-1822,2026-08-14,1195.83,COMPLETED
CUST-DUP-1823,2026-08-14,197.05,COMPLETED
CUST-DUP-1824,2026-08-14,191.13,PENDING
CUST-DUP-1825,2026-08-14,1498.75,PENDING
CUST-DUP-1826,2026-08-14,231.6,PENDING
CUST-DUP-1827,2026-08-14,215.97,COMPLETED
CUST-DUP-1828,2026-08-14,733.22,COMPLETED
CUST-DUP-1829,2026-08-14,200.7,PENDING
CUST-DUP-1830,2026-08-14,232.87,PENDING
CUST-DUP-1831,2026-08-14,983.15,PENDING
CUST-DUP-1832,2026-08-14,797.33,COMPLETED
CUST-DUP-1833,2026-08-14,1198.16,CANCELLED
CUST-DUP-1834,2026-08-14,1103.39,PENDING
CUST-DUP-1835,2026-08-14,599.15,PENDING
CUST-DUP-1836,2026-08-14,142.51,CANCELLED
CUST-DUP-1837,2026-08-15,906.66,COMPLETED
CUST-DUP-1838,2026-08-15,670.87,CANCELLED
CUST-DUP-1839,2026-08-15,1423.34,CANCELLED
CUST-DUP-1840,2026-08-15,380.08,COMPLETED
CUST-DUP-1841,2026-08-15,1109.15,PENDING
CUST-DUP-1842,2026-08-15,1480.63,CANCELLED
CUST-DUP-1843,2026-08-15,382.14,COMPLETED
CUST-DUP-1844,2026-08-15,511.64,COMPLETED
CUST-DUP-1845,2026-08-15,894.28,CANCELLED
CUST-DUP-1846,2026-08-15,980.3,PENDING
CUST-DUP-1847,2026-08-15,251.43,COMPLETED
CUST-DUP-1848,2026-08-15,765.38,COMPLETED
CUST-DUP-1849,2026-08-15,1228.07,CANCELLED
CUST-DUP-1850,2026-08-15,1048.4,PENDING
CUST-DUP-1851,2026-08-15,1440.33,COMPLETED
CUST-DUP-1852,2026-08-15,953.53,PENDING
CUST-DUP-1853,2026-08-15,326.28,CANCELLED
CUST-DUP-1854,2026-08-15,1247.67,CANCELLED
CUST-DUP-1855,2026-08-15,982.93,PENDING
CUST-DUP-1856,2026-08-15,583.89,CANCELLED
CUST-DUP-1857,2026-08-15,836.25,COMPLETED
CUST-DUP-1858,2026-08-15,449.4,PENDING
CUST-DUP-1859,2026-08-15,886.09,CANCELLED
CUST-DUP-1860,2026-08-15,637.64,COMPLETED
CUST-DUP-1861,2026-08-16,918.25,COMPLETED
CUST-DUP-1862,2026-08-16,452.72,PENDING
CUST-DUP-1863,2026-08-16,467.85,PENDING
CUST-DUP-1864,2026-08-16,625.51,CANCELLED
CUST-DUP-1865,2026-08-16,280.73,COMPLETED
CUST-DUP-1866,2026-08-16,1426.2,CANCELLED
CUST-DUP-1867,2026-08-16,779.93,PENDING
CUST-DUP-1868,2026-08-16,869.18,PENDING
CUST-DUP-1869,2026-08-16,441.17,PENDING
CUST-DUP-1870,2026-08-16,1443.53,CANCELLED
CUST-DUP-1871,2026-08-16,909.9,COMPLETED
CUST-DUP-1872,2026-08-16,321.72,PENDING
CUST-DUP-1873,2026-08-16,947.44,PENDING
CUST-DUP-1874,2026-08-16,1033.8,COMPLETED
CUST-DUP-1875,2026-08-16,157.11,CANCELLED
CUST-DUP-1876,2026-08-16,388.52,COMPLETED
CUST-DUP-1877,2026-08-16,853.64,CANCELLED
CUST-DUP-1878,2026-08-16,1068.48,PENDING
CUST-DUP-1879,2026-08-16,1408.19,COMPLETED
CUST-DUP-1880,2026-08-16,780.36,COMPLETED
CUST-DUP-1881,2026-08-16,240.24,CANCELLED
CUST-DUP-1882,2026-08-16,603.28,COMPLETED
CUST-DUP-1883,2026-08-16,287.53,PENDING
CUST-DUP-1884,2026-08-16,254.57,PENDING
CUST-DUP-1885,2026-08-17,792.93,PENDING
CUST-DUP-1886,2026-08-17,866.86,PENDING
CUST-DUP-1887,2026-08-17,403.04,CANCELLED
CUST-DUP-1888,2026-08-17,1155.39,CANCELLED
CUST-DUP-1889,2026-08-17,741.84,CANCELLED
CUST-DUP-1890,2026-08-17,236.63,PENDING
CUST-DUP-1891,2026-08-17,280.92,CANCELLED
CUST-DUP-1892,2026-08-17,506.48,PENDING
CUST-DUP-1893,2026-08-17,300.12,COMPLETED
CUST-DUP-1894,2026-08-17,854.8,CANCELLED
CUST-DUP-1895,2026-08-17,334.06,COMPLETED
CUST-DUP-1896,2026-08-17,669.18,CANCELLED
CUST-DUP-1897,2026-08-17,207.42,CANCELLED
CUST-DUP-1898,2026-08-17,839.71,PENDING
CUST-DUP-1899,2026-08-17,977.55,COMPLETED
CUST-DUP-1900,2026-08-17,379.65,COMPLETED
CUST-DUP-1901,2026-08-17,999.65,COMPLETED
CUST-DUP-1902,2026-08-17,1388.6,COMPLETED
CUST-DUP-1903,2026-08-17,1468.6,COMPLETED
CUST-DUP-1904,2026-08-17,631.96,COMPLETED
CUST-DUP-1905,2026-08-17,931.06,CANCELLED
CUST-DUP-1906,2026-08-17,800.01,COMPLETED
CUST-DUP-1907,2026-08-17,1378.4,COMPLETED
CUST-DUP-1908,2026-08-17,309.4,COMPLETED
CUST-DUP-1909,2026-08-18,664.96,PENDING
CUST-DUP-1910,2026-08-18,1465.14,CANCELLED
CUST-DUP-1911,2026-08-18,1332.79,COMPLETED
CUST-DUP-1912,2026-08-18,862.09,COMPLETED
CUST-DUP-1913,2026-08-18,183.05,PENDING
CUST-DUP-1914,2026-08-18,865.0,COMPLETED
CUST-DUP-1915,2026-08-18,990.39,COMPLETED
CUST-DUP-1916,2026-08-18,1408.47,PENDING
CUST-DUP-1917,2026-08-18,602.66,CANCELLED
CUST-DUP-1918,2026-08-18,554.84,COMPLETED
CUST-DUP-1919,2026-08-18,292.75,CANCELLED
CUST-DUP-1920,2026-08-18,295.52,CANCELLED
CUST-DUP-1921,2026-08-18,1238.92,COMPLETED
CUST-DUP-1922,2026-08-18,613.96,COMPLETED
CUST-DUP-1923,2026-08-18,1203.93,PENDING
CUST-DUP-1924,2026-08-18,1248.81,PENDING
CUST-DUP-1925,2026-08-18,1039.91,PENDING
CUST-DUP-1926,2026-08-18,1387.28,CANCELLED
CUST-DUP-1927,2026-08-18,531.57,CANCELLED
CUST-DUP-1928,2026-08-18,762.81,CANCELLED
CUST-DUP-1929,2026-08-18,881.75,CANCELLED
CUST-DUP-1930,2026-08-18,1039.65,COMPLETED
CUST-DUP-1931,2026-08-18,1260.06,CANCELLED
CUST-DUP-1932,2026-08-18,351.08,PENDING
CUST-DUP-1933,2026-08-19,996.02,CANCELLED
CUST-DUP-1934,2026-08-19,663.22,COMPLETED
CUST-DUP-1935,2026-08-19,1244.05,PENDING
CUST-DUP-1936,2026-08-19,522.09,PENDING
CUST-DUP-1937,2026-08-19,112.94,CANCELLED
CUST-DUP-1938,2026-08-19,815.22,CANCELLED
CUST-DUP-1939,2026-08-19,1477.74,PENDING
CUST-DUP-1940,2026-08-19,1156.32,CANCELLED
CUST-DUP-1941,2026-08-19,1320.87,CANCELLED
CUST-DUP-1942,2026-08-19,1427.77,CANCELLED
CUST-DUP-1943,2026-08-19,1369.18,COMPLETED
CUST-DUP-1944,2026-08-19,962.02,COMPLETED
CUST-DUP-1945,2026-08-19,617.35,COMPLETED
CUST-DUP-1946,2026-08-19,451.45,COMPLETED
CUST-DUP-1947,2026-08-19,1380.6,CANCELLED
CUST-DUP-1948,2026-08-19,726.38,CANCELLED
CUST-DUP-1949,2026-08-19,799.84,CANCELLED
CUST-DUP-1950,2026-08-19,236.15,CANCELLED
CUST-DUP-1951,2026-08-19,371.85,CANCELLED
CUST-DUP-1952,2026-08-19,1418.1,CANCELLED
CUST-DUP-1953,2026-08-19,1434.91,PENDING
CUST-DUP-1954,2026-08-19,414.86,PENDING
CUST-DUP-1955,2026-08-19,275.64,PENDING
CUST-DUP-1956,2026-08-19,1041.89,CANCELLED
